event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00019612,2021-10-06,EMP02852,CC0087,CR,1,Lateral Deployment,,CAD,CAN,2021-10-07 09:00:00,CORE_HR
EVT00018599,2021-10-02,EMP04070,CC0049,PA,1,Leave Start,,GBP,GBR,2021-10-02 07:00:00,CORE_HR
EVT00018999,2021-10-23,EMP02431,CC0040,PA,1,Leave Return,,CAD,CAN,2021-10-24 13:00:00,CORE_HR
EVT00018790,2021-10-13,EMP04663,CC0095,PA,1,Promotion,55320.3,CAD,CA,2021-10-14 01:00:00,PAYROLL
EVT00019064,2021-10-07,EMP04555,CC0025,FI,4,Leave Start,,CAD,CA,2021-10-08 00:00:00,PAYROLL
EVT00018013,2021-10-24,EMP04043,CC0039,PA,1,Step Increment,60334.4,CAD,CAN,2021-10-24 17:00:00,CORE_HR
EVT00018268,2021-10-21,EMP01678,CC0065,EC,3,Performance Pay,6403.3,SGD,SG,2021-10-21 18:00:00,PAYROLL
EVT00019158,2021-10-16,EMP04570,CC0006,EC,3,Step Increment,73854.14,CAD,CA,2021-10-17 11:00:00,PAYROLL
EVT00018057,2021-10-09,EMP03880,CC0058,CR,3,Step Increment,60470.57,CAD,CAN,2021-10-10 03:00:00,CORE_HR
EVT00019720,2021-10-04,EMP01336,CC0002,AS,1,Departure,,CAD,CAN,2021-10-04 18:00:00,CORE_HR
EVT00018952,2021-10-22,EMP02240,CC0057,AS,3,Departure,,CAD,CA,2021-10-22 15:00:00,PAYROLL
EVT00018084,2021-10-17,EMP04643,CC0003,AS,5,Step Increment,106389.45,CAD,CAN,2021-10-18 13:00:00,CORE_HR
EVT00018928,2021-10-12,EMP00465,CC0093,CR,5,Leave Start,,XXX,CAN,2021-10-12 06:00:00,CORE_HR
EVT00018279,2021-10-21,EMP00696,CC0087,PA,1,Leave Return,,CAD,CAN,2021-10-22 14:00:00,CORE_HR
EVT00017736,2021-10-09,EMP00547,CC0118,EX,1,Performance Pay,12376.08,CAD,CAN,2021-10-10 15:00:00,CORE_HR
EVT00019127,2021-10-09,EMP04352,CC0004,EC,2,Lateral Deployment,,CAD,CA,2021-10-09 13:00:00,PAYROLL
EVT00018554,2021-10-07,EMP00137,CC0002,EX,2,Lateral Deployment,,CAD,CAN,2021-10-08 15:00:00,CORE_HR
EVT00018543,2021-10-27,EMP02340,CC0105,EX,3,Lateral Deployment,,USD,US,2021-10-27 10:00:00,PAYROLL
EVT00018987,2021-10-16,EMP01106,CC0003,IT,1,Promotion,81395.6,CAD,CA,2021-10-16 22:00:00,PAYROLL
EVT00019713,2021-10-04,EMP02873,CC0003,PA,1,Leave Start,,CAD,CA,2021-10-05 10:00:00,PAYROLL
EVT00018413,2021-10-07,EMP02637,CC0084,CR,2,Performance Pay,5187.44,CAD,CAN,2021-10-07 23:00:00,CORE_HR
EVT00018113,2021-10-02,EMP02172,CC0102,IT,1,Departure,,CAD,CAN,2021-10-04 00:00:00,CORE_HR
EVT00019647,2021-10-23,EMP02630,CC0010,AS,2,Step Increment,66844.45,CAD,CAN,2021-10-24 08:00:00,CORE_HR
EVT00019198,2021-10-27,EMP02577,CC0014,PA,3,Hire,98250.24,CAD,CAN,2021-10-27 07:00:00,CORE_HR
EVT00019143,2021-10-03,EMP00007,CC0077,EX,1,Performance Pay,6187.35,CAD,CAN,2021-10-03 21:00:00,CORE_HR
EVT00018383,2021-10-05,EMP02411,CC0003,PA,2,Step Increment,71368.07,CAD,CAN,2021-10-06 15:00:00,CORE_HR
EVT00018410,2021-10-22,EMP00440,CC0097,EX,2,Step Increment,152962.03,CAD,CAN,2021-10-23 14:00:00,CORE_HR
EVT00017917,2021-10-15,EMP00459,CC0054,PA,3,Lateral Deployment,,JPY,JPN,2021-10-15 13:00:00,CORE_HR
EVT00019510,2021-10-03,EMP00694,CC0008,EC,3,Lateral Deployment,,CAD,CA,2021-10-04 01:00:00,PAYROLL
EVT00019390,2021-10-10,EMP01496,CC0034,AS,1,Performance Pay,5206.35,CAD,CA,2021-10-10 06:00:00,PAYROLL
EVT00019251,2021-10-19,EMP00013,CC0028,IT,2,Performance Pay,11503.72,CAD,CAN,2021-10-19 12:00:00,CORE_HR
EVT00018925,2021-10-10,EMP01712,CC0013,FI,3,Lateral Deployment,,CAD,CAN,2021-10-10 23:00:00,CORE_HR
EVT00019804,2021-10-25,EMP04909,CC0104,CR,3,Promotion,61356.75,CAD,CA,2021-10-25 11:00:00,PAYROLL
EVT00018500,2021-10-05,EMP01325,CC0092,IT,2,Step Increment,78223.62,CAD,CAN,2021-10-06 01:00:00,CORE_HR
EVT00018728,2021-10-05,EMP04343,CC0023,EN,1,Lateral Deployment,,CAD,CAN,2021-10-06 04:00:00,CORE_HR
EVT00018029,2021-10-02,EMP04030,CC0045,EN,4,Leave Return,,CAD,CAN,2021-10-02 16:00:00,CORE_HR
EVT00019583,2021-10-07,EMP02341,CC0117,FI,3,Step Increment,83958.48,CAD,CAN,2021-10-07 09:00:00,CORE_HR
EVT00018806,2021-10-01,EMP00479,CC0073,EN,3,Step Increment,111731.32,CAD,CAN,2021-10-02 09:00:00,CORE_HR
EVT00018122,2021-10-04,EMP02830,CC0109,PA,1,Leave Start,,CAD,CAN,2021-10-05 14:00:00,CORE_HR
EVT00018879,2021-10-03,EMP01880,CC0118,EX,1,Performance Pay,18168.12,CAD,CA,2021-10-05 16:00:00,PAYROLL
EVT00019298,2021-10-23,EMP04040,CC0045,EX,2,Leave Start,,CAD,CA,2021-10-23 13:00:00,PAYROLL
