event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00074879,2024-02-08,EMP02579,CC0029,EN,2,Step Increment,5323821.05,INR,IN,2024-02-09 13:00:00,PAYROLL
EVT00074100,2024-02-12,EMP01259,CC0112,IT,2,Performance Pay,6987.75,CAD,CA,2024-02-12 10:00:00,PAYROLL
EVT00073948,2024-02-23,EMP00404,CC0101,CR,2,Lateral Deployment,,CAD,CA,2024-02-24 12:00:00,PAYROLL
EVT00074010,2024-02-16,EMP02762,CC0032,EN,1,Performance Pay,9028.37,CAD,CA,2024-02-17 03:00:00,PAYROLL
EVT00075746,2024-02-22,EMP00265,CC0085,EC,3,Departure,,CAD,CAN,2024-02-22 09:00:00,CORE_HR
EVT00074111,2024-02-08,EMP02585,CC0103,PA,4,Lateral Deployment,,CAD,CAN,2024-02-08 18:00:00,CORE_HR
EVT00075257,2024-02-05,EMP03755,CC0012,CR,1,Leave Return,,CAD,CAN,2024-02-06 03:00:00,CORE_HR
EVT00075606,2024-02-11,EMP04511,CC0073,CR,3,Lateral Deployment,,CAD,CA,2024-02-12 06:00:00,PAYROLL
EVT00073984,2024-02-02,EMP00291,CC0071,PA,3,Performance Pay,6691.5,CAD,CAN,2024-02-02 12:00:00,CORE_HR
EVT00074122,2024-02-25,EMP00480,CC0099,EC,1,Leave Start,,CAD,CA,2024-02-26 08:00:00,PAYROLL
EVT00075566,2024-02-05,EMP00106,CC0018,PA,1,Step Increment,63964.04,CAD,CA,2024-02-06 05:00:00,PAYROLL
EVT00074952,2024-02-06,EMP04316,CC0049,PA,2,Promotion,68518.73,USD,US,2024-02-07 14:00:00,PAYROLL
EVT00075038,2024-02-11,EMP00013,CC0028,IT,2,Performance Pay,5604.66,CAD,CA,2024-02-12 02:00:00,PAYROLL
EVT00074362,2024-02-26,EMP01753,CC0100,PA,3,Step Increment,87444.73,CAD,CA,2024-02-27 02:00:00,PAYROLL
EVT00074516,2024-02-20,EMP00047,CC0052,AS,4,Hire,90311.08,CAD,CAN,2024-02-21 15:00:00,CORE_HR
EVT00074201,2024-02-27,EMP01477,CC0068,PA,1,Step Increment,69717.46,CAD,CAN,2024-02-27 19:00:00,CORE_HR
EVT00075298,2024-02-05,EMP02193,CC0108,FI,3,Departure,,INR,IN,2024-02-06 08:00:00,PAYROLL
EVT00075744,2024-02-02,EMP02344,CC0062,EN,3,Performance Pay,12721.31,CAD,CA,2024-02-02 19:00:00,PAYROLL
EVT00075730,2024-02-12,EMP00034,CC0044,CR,1,Step Increment,47652.7,CAD,CA,2024-02-13 03:00:00,PAYROLL
EVT00075582,2024-02-23,EMP00049,CC0055,FI,2,Step Increment,88383.86,CAD,CA,2024-02-24 09:00:00,PAYROLL
EVT00075553,2024-02-08,EMP03698,CC0072,FI,4,Departure,,CAD,CA,2024-02-09 09:00:00,PAYROLL
EVT00075785,2024-02-18,EMP00509,CC0032,IT,3,Promotion,111226.25,CAD,CAN,2024-02-19 10:00:00,CORE_HR
EVT00075595,2024-02-26,EMP04525,CC0016,EX,2,Leave Start,,CAD,CA,2024-02-26 09:00:00,PAYROLL
EVT00075601,2024-02-09,EMP03711,CC0054,CR,1,Leave Return,,JPY,JPN,2024-02-09 11:00:00,CORE_HR
EVT00075227,2024-02-09,EMP01427,CC0074,EX,2,Leave Start,,USD,USA,2024-02-09 23:00:00,CORE_HR
EVT00074521,2024-02-07,EMP01453,CC0055,EN,3,Lateral Deployment,,CAD,CAN,2024-02-07 06:00:00,CORE_HR
EVT00075854,2024-02-24,EMP02480,CC0038,FI,2,Performance Pay,11333.88,CAD,CA,2024-02-25 10:00:00,PAYROLL
EVT00074969,2024-02-17,EMP03125,CC0083,IT,2,Step Increment,90621.72,CAD,CA,2024-02-18 09:00:00,PAYROLL
EVT00074338,2024-02-20,EMP02968,CC0075,PA,4,Step Increment,72966.91,CAD,CA,2024-02-21 08:00:00,PAYROLL
EVT00074984,2024-02-10,EMP00327,CC0027,EN,1,Performance Pay,9916.57,CAD,CAN,2024-02-11 10:00:00,CORE_HR
EVT00075465,2024-02-14,EMP00659,CC0045,CR,2,Performance Pay,5851.49,CAD,CAN,2024-02-14 22:00:00,CORE_HR
EVT00075313,2024-02-22,EMP03886,CC0114,PA,1,Step Increment,77974.42,CAD,CAN,2024-02-23 13:00:00,CORE_HR
EVT00075803,2024-02-08,EMP00071,CC0081,EX,2,Leave Return,,CAD,CAN,2024-02-08 10:00:00,CORE_HR
EVT00075146,2024-02-04,EMP03436,CC0062,PA,3,Leave Return,,CAD,CA,2024-02-04 08:00:00,PAYROLL
EVT00075759,2024-02-09,EMP01523,CC0066,IT,3,Leave Return,,CAD,CA,2024-02-09 09:00:00,PAYROLL
EVT00075552,2024-02-22,EMP01810,CC0008,IT,1,Step Increment,83560.81,CAD,CAN,2024-02-22 13:00:00,CORE_HR
EVT00075581,2024-02-05,EMP99999,CC0005,IT,2,Step Increment,97227.12,CAD,CAN,2024-02-05 15:00:00,CORE_HR
EVT00074506,2024-02-08,EMP02050,CC0025,FI,3,Step Increment,94206.87,CAD,CA,2024-02-09 01:00:00,PAYROLL
EVT00074647,2024-02-17,EMP03996,CC0119,PA,2,Step Increment,76447.16,CAD,CAN,2024-02-17 13:00:00,CORE_HR
EVT00075505,2024-02-07,EMP03284,CC0092,EN,3,Leave Start,,CAD,CAN,2024-02-07 22:00:00,CORE_HR
EVT00075201,2024-02-07,EMP00160,CC0075,PA,1,Performance Pay,3106.5,CAD,CA,2024-02-07 14:00:00,PAYROLL
EVT00074179,2024-02-19,EMP04400,CC0096,IT,1,Performance Pay,10195.32,CAD,CAN,2024-02-20 12:00:00,CORE_HR
EVT00075314,2024-02-12,EMP03504,CC0108,PA,2,Lateral Deployment,,SGD,SGP,2024-02-12 12:00:00,CORE_HR
EVT00075421,2024-02-19,EMP02853,CC0005,PA,2,Lateral Deployment,,CAD,CA,2024-02-20 11:00:00,PAYROLL
EVT00073922,2024-02-21,EMP00747,CC0105,PA,1,Departure,,USD,USA,2024-02-21 08:00:00,CORE_HR
EVT00075414,2024-02-12,EMP01298,CC0079,FI,3,Step Increment,97440.66,CAD,CA,2024-02-12 07:00:00,PAYROLL
EVT00075381,2024-02-18,EMP01789,CC0107,EN,2,Leave Start,,CAD,CA,2024-02-18 09:00:00,PAYROLL
EVT00074551,2024-02-14,EMP00388,CC0070,EN,1,Hire,83048.11,CAD,CAN,2024-02-15 03:00:00,CORE_HR
EVT00074983,2024-02-17,EMP01819,CC0096,PA,2,Departure,,CAD,CA,2024-02-17 13:00:00,PAYROLL
EVT00074375,2024-02-24,EMP03455,CC0081,EN,3,Leave Return,,CAD,CA,2024-02-24 20:00:00,PAYROLL
EVT00075824,2024-02-05,EMP01250,CC0029,PA,2,Leave Return,,USD,US,2024-02-05 19:00:00,PAYROLL
EVT00074512,2024-02-04,EMP00837,CC0008,PA,4,Leave Start,,CAD,CAN,2024-02-05 01:00:00,CORE_HR
EVT00074526,2024-02-18,EMP00299,CC0090,PA,2,Step Increment,71224.79,CAD,CAN,2024-02-19 07:00:00,CORE_HR
EVT00075185,2024-02-11,EMP04123,CC0017,PA,5,Step Increment,101363.63,CAD,CA,2024-02-12 03:00:00,PAYROLL
EVT00075002,2024-02-17,EMP01109,CC0116,PA,4,Step Increment,109887.2,CAD,CAN,2024-02-17 17:00:00,CORE_HR
EVT00074927,2024-02-21,EMP01369,CC0015,PA,5,Step Increment,107521.77,CAD,CAN,2024-02-21 17:00:00,CORE_HR
EVT00075583,2024-02-17,EMP04349,CC0102,FI,1,Departure,,CAD,CA,2024-02-18 12:00:00,PAYROLL
EVT00074017,2024-02-20,EMP00352,CC0048,FI,3,Step Increment,100749.69,CAD,CA,2024-02-21 08:00:00,PAYROLL
EVT00074769,2024-02-08,EMP03054,CC0041,IT,5,Performance Pay,11132.91,CAD,CAN,2024-02-08 07:00:00,CORE_HR
EVT00075483,2024-02-24,EMP00290,CC0021,EX,1,Departure,,CAD,CAN,2024-02-24 14:00:00,CORE_HR
EVT00074377,2024-02-02,EMP04843,CC0008,CR,1,Performance Pay,6999.53,CAD,CAN,2024-02-03 09:00:00,CORE_HR
EVT00075797,2024-02-27,EMP01906,CC0060,CR,5,Leave Start,,CAD,CAN,2024-02-28 07:00:00,CORE_HR
EVT00075543,2024-02-05,EMP02106,CC0111,EC,2,Leave Start,,SGD,SG,2024-02-05 14:00:00,PAYROLL
EVT00075335,2024-02-08,EMP02547,CC0107,PA,5,Performance Pay,7669.86,CAD,CA,2024-02-09 09:00:00,PAYROLL
EVT00074388,2024-02-22,EMP02913,CC0056,FI,1,Step Increment,84110.7,CAD,CA,2024-02-23 14:00:00,PAYROLL
EVT00075606,2024-02-11,EMP04511,CC0073,CR,3,Lateral Deployment,,CAD,CA,2024-02-14 17:00:00,PAYROLL
EVT00074177,2024-02-09,EMP04579,CC0052,PA,3,Step Increment,90646.75,CAD,CAN,2024-02-09 13:00:00,CORE_HR
EVT00075076,2024-02-03,EMP00393,CC0011,FI,4,Leave Return,,CAD,CAN,2024-02-03 15:00:00,CORE_HR
EVT00075340,2024-02-09,EMP02508,CC0113,PA,1,Hire,60748.07,CAD,CAN,2024-02-10 09:00:00,CORE_HR
EVT00075228,2024-02-21,EMP00594,CC0087,AS,4,Step Increment,83108.47,CAD,CAN,2024-02-22 08:00:00,CORE_HR
EVT00075124,2024-02-06,EMP00178,CC0112,EC,2,Leave Return,,CAD,CA,2024-02-07 15:00:00,PAYROLL
EVT00075831,2024-02-05,EMP03808,CC0087,AS,3,Step Increment,75198.02,CAD,CAN,2024-02-05 10:00:00,CORE_HR
EVT00074335,2024-02-05,EMP04236,CC0080,IT,2,Step Increment,73454.54,USD,USA,2024-02-05 23:00:00,CORE_HR
EVT00074847,2024-02-15,EMP01154,CC0023,EN,4,Leave Return,,CAD,CA,2024-02-16 02:00:00,PAYROLL
EVT00074600,2024-02-10,EMP02807,CC0106,AS,2,Leave Start,,CAD,CAN,2024-02-11 12:00:00,CORE_HR
EVT00074438,2024-02-10,EMP02812,CC0094,PA,2,Step Increment,73024.32,CAD,CAN,2024-02-11 10:00:00,CORE_HR
EVT00074641,2024-02-05,EMP02748,CC0034,EC,3,Lateral Deployment,,CAD,CAN,2024-02-05 12:00:00,CORE_HR
EVT00075579,2024-02-17,EMP02476,CC0064,AS,3,Performance Pay,4009.73,CAD,CAN,2024-02-17 23:00:00,CORE_HR
EVT00073829,2024-02-19,EMP02809,CC0027,AS,2,Step Increment,72128.59,CAD,CAN,2024-02-19 15:00:00,CORE_HR
EVT00074060,2024-02-27,EMP04449,CC0026,PA,2,Promotion,69418.68,CAD,CA,2024-02-28 14:00:00,PAYROLL
EVT00074982,2024-02-20,EMP01933,CC0100,CR,2,Performance Pay,2972.92,CAD,CA,2024-02-20 10:00:00,PAYROLL
EVT00074971,2024-02-10,EMP05112,CC0076,IT,1,Leave Start,,CAD,CA,2024-02-10 06:00:00,PAYROLL
EVT00074884,2024-02-07,EMP03879,CC0069,PA,2,Step Increment,80207.19,CAD,CAN,2024-02-08 06:00:00,CORE_HR
EVT00074934,2024-02-27,EMP05172,CC0030,EN,5,Step Increment,381613.27,AED,ARE,2024-02-28 00:00:00,CORE_HR
EVT00073816,2024-02-15,EMP05174,CC0092,PA,3,Step Increment,78027.23,CAD,CAN,2024-02-15 06:00:00,CORE_HR
EVT00075411,2024-02-06,EMP00555,CC0084,PA,4,Leave Start,,CAD,CAN,2024-02-07 05:00:00,CORE_HR
EVT00075288,2024-02-03,EMP03104,CC0045,IT,3,Step Increment,120841.48,CAD,CAN,2024-02-03 17:00:00,CORE_HR
EVT00074651,2024-02-12,EMP01765,CC0048,CR,2,Leave Start,,CAD,CA,2024-02-12 19:00:00,PAYROLL
EVT00074544,2024-02-08,EMP03138,CC0006,FI,2,Leave Start,,CAD,CA,2024-02-09 03:00:00,PAYROLL
EVT00073808,2024-02-13,EMP02540,CC0064,PA,4,Promotion,97369.3,CAD,CA,2024-02-13 08:00:00,PAYROLL
EVT00075872,2024-02-08,EMP02063,CC0003,EX,1,Leave Start,,CAD,CAN,2024-02-09 07:00:00,CORE_HR
EVT00074125,2024-02-01,EMP02298,CC0003,PA,3,Step Increment,90734.43,CAD,CAN,2024-02-01 15:00:00,CORE_HR
EVT00074483,2024-02-08,EMP01628,CC0103,EC,1,Hire,77119.98,CAD,CAN,2024-02-09 00:00:00,CORE_HR
EVT00075663,2024-02-14,EMP05182,CC0049,AS,4,Step Increment,4896515.11,INR,IN,2024-02-14 19:00:00,PAYROLL
