event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00030797,2022-04-26,EMP03576,CC0043,CR,4,Leave Return,,CAD,CA,2022-04-27 13:00:00,PAYROLL
EVT00029921,2022-04-10,EMP01994,CC0099,EN,5,Leave Return,,CAD,CAN,2022-04-10 07:00:00,CORE_HR
EVT00031116,2022-04-01,EMP01282,CC0018,AS,2,Promotion,61779.14,CAD,CA,2022-04-02 12:00:00,PAYROLL
EVT00031372,2022-04-12,EMP04739,CC0051,IT,5,Lateral Deployment,,CAD,CAN,2022-04-12 13:00:00,CORE_HR
EVT00030305,2022-04-23,EMP02835,CC0087,EC,2,Leave Return,,CAD,CAN,2022-04-24 04:00:00,CORE_HR
EVT00031433,2022-04-11,EMP01689,CC0062,PA,3,Leave Return,,CAD,CAN,2022-04-12 04:00:00,CORE_HR
EVT00029825,2022-04-24,EMP00088,CC0093,IT,1,Step Increment,84939.11,CAD,CA,2022-04-25 07:00:00,PAYROLL
EVT00030799,2022-04-04,EMP03511,CC0005,CR,4,Step Increment,63961.93,CAD,CA,2022-04-04 13:00:00,PAYROLL
EVT00030892,2022-04-03,EMP99999,CC0070,CR,4,Performance Pay,6296.7,CAD,CA,2022-04-04 09:00:00,PAYROLL
EVT00029738,2022-04-11,EMP03758,CC0007,AS,3,Step Increment,54908.17,EUR,DEU,2022-04-12 08:00:00,CORE_HR
EVT00031598,2022-04-21,EMP01396,CC0045,AS,2,Leave Start,,CAD,CA,2022-04-24 01:00:00,PAYROLL
EVT00030114,2022-04-19,EMP00148,CC0005,EC,3,Hire,120899.25,CAD,CA,2022-04-19 08:00:00,PAYROLL
EVT00031556,2022-04-10,EMP02715,CC0015,IT,5,Performance Pay,12930.84,CAD,CAN,2022-04-10 19:00:00,CORE_HR
EVT00031322,2022-04-23,EMP04256,CC0074,EN,3,Hire,301516.18,AED,AE,2022-04-23 19:00:00,PAYROLL
EVT00030930,2022-04-10,EMP01864,CC0116,IT,4,Step Increment,107880.64,CAD,CA,2022-04-11 09:00:00,PAYROLL
EVT00029762,2022-04-25,EMP00623,CC0045,IT,2,Step Increment,84288.71,CAD,CAN,2022-04-26 11:00:00,CORE_HR
EVT00030100,2022-04-18,EMP02158,CC0014,PA,5,Performance Pay,11931.39,CAD,CAN,2022-04-18 08:00:00,CORE_HR
EVT00030842,2022-04-18,EMP00192,CC0010,EN,1,Leave Return,,CAD,CAN,2022-04-19 10:00:00,CORE_HR
EVT00031033,2022-04-26,EMP00301,CC0013,PA,2,Leave Return,,CAD,CAN,2022-04-26 22:00:00,CORE_HR
EVT00030031,2022-04-09,EMP01217,CC0005,IT,2,Leave Start,,CAD,CAN,2022-04-10 15:00:00,CORE_HR
EVT00030321,2022-04-22,EMP00360,CC0003,AS,3,Leave Return,,CAD,CAN,2022-04-23 02:00:00,CORE_HR
EVT00030800,2022-04-26,EMP01940,CC0018,IT,2,Leave Return,,CAD,CAN,2022-04-27 12:00:00,CORE_HR
EVT00030094,2022-04-19,EMP00020,CC0067,FI,5,Leave Start,,CAD,CAN,2022-04-19 22:00:00,CORE_HR
EVT00031481,2022-04-14,EMP03108,CC0019,EN,1,Leave Return,,CAD,CA,2022-04-14 14:00:00,PAYROLL
EVT00030247,2022-04-11,EMP01981,CC0101,AS,3,Leave Start,,CAD,CA,2022-04-11 07:00:00,PAYROLL
EVT00031499,2022-04-24,EMP01685,CC0025,IT,1,Promotion,75257.0,CAD,CA,2022-04-24 15:00:00,PAYROLL
EVT00031507,2022-04-03,EMP00165,CC0101,EN,3,Lateral Deployment,,CAD,CAN,2022-04-03 19:00:00,CORE_HR
EVT00030710,2022-04-21,EMP02433,CC0090,AS,1,Step Increment,50663.35,CAD,CAN,2022-04-22 13:00:00,CORE_HR
EVT00030086,2022-04-07,EMP04761,CC0086,PA,4,Promotion,1139247.2,MXN,MX,2022-04-07 10:00:00,PAYROLL
EVT00031641,2022-04-10,EMP01511,CC0079,PA,2,Step Increment,73277.77,CAD,CAN,2022-04-10 12:00:00,CORE_HR
EVT00030781,2022-04-11,EMP03221,CC0073,EX,2,Performance Pay,16111.41,CAD,CAN,2022-04-11 19:00:00,CORE_HR
EVT00031546,2022-04-26,EMP03872,CC0051,CR,3,Leave Start,,CAD,CA,2022-04-26 09:00:00,PAYROLL
EVT00031376,2022-04-19,EMP01155,CC0081,FI,2,Step Increment,82690.4,CAD,CA,2022-04-20 02:00:00,PAYROLL
EVT00030720,2022-04-25,EMP02141,CC0067,IT,4,Step Increment,113618.56,CAD,CAN,2022-04-26 00:00:00,CORE_HR
EVT00031455,2022-04-08,EMP03824,CC0084,EC,2,Step Increment,84044.21,CAD,CAN,2022-04-08 10:00:00,CORE_HR
EVT00031197,2022-04-05,EMP04014,CC0104,IT,4,Performance Pay,9330.4,CAD,CAN,2022-04-06 08:00:00,CORE_HR
EVT00031337,2022-04-01,EMP01035,CC0084,EC,3,Lateral Deployment,,CAD,CAN,2022-04-01 19:00:00,CORE_HR
EVT00030772,2022-04-14,EMP02253,CC0073,IT,3,Hire,99214.94,CAD,CAN,2022-04-15 00:00:00,CORE_HR
EVT00029783,2022-04-26,EMP03035,CC0086,EN,1,Hire,8294695.92,KES,KEN,2022-04-26 13:00:00,CORE_HR
EVT00030429,2022-04-25,EMP03199,CC0095,EC,4,Leave Start,,CAD,CAN,2022-04-25 06:00:00,CORE_HR
EVT00030271,2022-04-16,EMP03232,CC0120,IT,2,Leave Return,,CAD,CAN,2022-04-17 03:00:00,CORE_HR
EVT00029943,2022-04-11,EMP03384,CC0040,AS,2,Step Increment,64042.5,CAD,CA,2022-04-11 17:00:00,PAYROLL
EVT00031172,2022-04-05,EMP03738,CC0012,FI,5,Performance Pay,7390.44,CAD,CA,2022-04-05 19:00:00,PAYROLL
EVT00030696,2022-04-10,EMP02948,CC0018,AS,1,Lateral Deployment,,CAD,CA,2022-04-10 10:00:00,PAYROLL
EVT00030518,2022-04-27,EMP04949,CC0074,EC,3,Leave Return,,USD,US,2022-04-27 17:00:00,PAYROLL
EVT00031335,2022-04-26,EMP02892,CC0095,PA,5,Performance Pay,7536.77,CAD,CA,2022-04-26 16:00:00,PAYROLL
EVT00030368,2022-04-23,EMP02479,CC0096,IT,3,Step Increment,108089.09,CAD,CAN,2022-04-23 10:00:00,CORE_HR
EVT00031561,2022-04-16,EMP02961,CC0039,CR,3,Leave Start,,CAD,CA,2022-04-17 15:00:00,PAYROLL
EVT00030631,2022-04-10,EMP03250,CC0059,EC,4,Leave Return,,CAD,CA,2022-04-11 06:00:00,PAYROLL
EVT00031461,2022-04-07,EMP03340,CC0118,PA,4,Step Increment,81086.68,CAD,CA,2022-04-08 13:00:00,PAYROLL
EVT00031649,2022-04-17,EMP02041,CC0035,EC,4,Leave Start,,CAD,CAN,2022-04-18 06:00:00,CORE_HR
EVT00030483,2022-04-10,EMP04200,CC0049,AS,3,Step Increment,874235.9,MXN,MX,2022-04-11 03:00:00,PAYROLL
EVT00031247,2022-04-26,EMP04139,CC0101,EX,2,Promotion,155085.38,CAD,CAN,2022-04-26 20:00:00,CORE_HR
EVT00031634,2022-04-14,EMP03749,CC0096,EN,1,Step Increment,62949.73,CAD,CAN,2022-04-14 15:00:00,CORE_HR
EVT00030117,2022-04-17,EMP04399,CC0102,EN,4,Lateral Deployment,,CAD,CAN,2022-04-18 03:00:00,CORE_HR
EVT00030889,2022-04-01,EMP00455,CC0117,IT,1,Lateral Deployment,,CAD,CA,2022-04-01 17:00:00,PAYROLL
EVT00031314,2022-04-25,EMP01332,CC0072,EC,1,Hire,73103.49,CAD,CAN,2022-04-25 08:00:00,CORE_HR
EVT00031126,2022-04-15,EMP02618,CC0037,EN,4,Performance Pay,10693.74,CAD,CA,2022-04-15 07:00:00,PAYROLL
EVT00030977,2022-04-13,EMP01550,CC0034,PA,1,Step Increment,63505.14,CAD,CAN,2022-04-14 01:00:00,CORE_HR
EVT00030727,2022-04-19,EMP00634,CC0004,AS,2,Leave Return,,CAD,CA,2022-04-19 11:00:00,PAYROLL
EVT00030971,2022-04-06,EMP03051,CC0094,EN,2,Leave Return,,CAD,CAN,2022-04-07 09:00:00,CORE_HR
EVT00030467,2022-04-11,EMP01474,CC0066,PA,3,Step Increment,82725.08,CAD,CAN,2022-04-12 00:00:00,CORE_HR
EVT00030125,2022-04-04,EMP03132,CC0052,EX,1,Leave Start,,CAD,CAN,2022-04-05 14:00:00,CORE_HR
EVT00029900,2022-04-14,EMP01183,CC0081,PA,2,Lateral Deployment,,CAD,CAN,2022-04-14 11:00:00,CORE_HR
EVT00030013,2022-04-20,EMP00731,CC0117,EC,1,Lateral Deployment,,CAD,CA,2022-04-21 13:00:00,PAYROLL
EVT00029989,2022-04-15,EMP00722,CC0035,IT,1,Departure,,CAD,CAN,2022-04-15 09:00:00,CORE_HR
EVT00030822,2022-04-04,EMP01950,CC0051,IT,1,Step Increment,66539.54,CAD,CAN,2022-04-05 12:00:00,CORE_HR
EVT00030399,2022-04-04,EMP04098,CC0111,PA,1,Performance Pay,61724.47,MXN,MX,2022-04-04 15:00:00,PAYROLL
EVT00030546,2022-04-24,EMP02601,CC0021,EC,4,Leave Return,,CAD,CA,2022-04-26 12:00:00,PAYROLL
EVT00030916,2022-04-08,EMP01218,CC0100,PA,1,Lateral Deployment,,CAD,CA,2022-04-08 22:00:00,PAYROLL
EVT00029735,2022-04-12,EMP00608,CC0052,PA,1,Departure,,CAD,CAN,2022-04-12 19:00:00,CORE_HR
EVT00029948,2022-04-04,EMP01869,CC0107,AS,1,Hire,61481.61,CAD,CA,2022-04-05 06:00:00,PAYROLL
EVT00030154,2022-04-09,EMP03897,CC0116,IT,3,Lateral Deployment,,CAD,CAN,2022-04-09 07:00:00,CORE_HR
EVT00029857,2022-04-11,EMP03622,CC0014,IT,3,Step Increment,114747.24,CAD,CAN,2022-04-11 16:00:00,CORE_HR
EVT00030068,2022-04-17,EMP00282,CC0057,EX,2,Leave Return,,CAD,CAN,2022-04-18 05:00:00,CORE_HR
EVT00030739,2022-04-16,EMP04629,CC0024,FI,2,Step Increment,88631.72,CAD,CA,2022-04-16 10:00:00,PAYROLL
EVT00030603,2022-04-23,EMP02435,CC0038,IT,2,Step Increment,99459.26,CAD,CAN,2022-04-23 19:00:00,CORE_HR
EVT00030488,2022-04-06,EMP04351,CC0056,AS,1,Step Increment,43356.22,CAD,CAN,2022-04-06 14:00:00,CORE_HR
EVT00031040,2022-04-11,EMP03823,CC0088,CR,1,Performance Pay,35343.21,MXN,MEX,2022-04-11 23:00:00,CORE_HR
EVT00030136,2022-04-21,EMP02611,CC0026,FI,2,Step Increment,76757.95,CAD,CAN,2022-04-21 11:00:00,CORE_HR
EVT00030804,2022-04-25,EMP02744,CC0112,EC,1,Leave Return,,CAD,CAN,2022-04-26 11:00:00,CORE_HR
