event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00037502,2022-07-23,EMP04922,CC0055,PA,1,Leave Start,,CAD,CA,2022-07-23 17:00:00,PAYROLL
EVT00036580,2022-07-14,EMP02281,CC0065,PA,3,Step Increment,9816574.13,KES,KEN,2022-07-14 18:00:00,CORE_HR
EVT00036259,2022-07-12,EMP01049,CC0053,AS,4,Step Increment,70901.46,CAD,CAN,2022-07-13 06:00:00,CORE_HR
EVT00036474,2022-07-03,EMP02201,CC0080,EC,1,Lateral Deployment,,EUR,FRA,2022-07-04 06:00:00,CORE_HR
EVT00036492,2022-07-02,EMP00325,CC0043,IT,3,Step Increment,116701.36,CAD,CAN,2022-07-02 22:00:00,CORE_HR
EVT00036571,2022-07-08,EMP02434,CC0066,IT,4,Step Increment,124326.75,CAD,CAN,2022-07-08 18:00:00,CORE_HR
EVT00036958,2022-07-24,EMP02601,CC0021,EC,4,Step Increment,114873.99,CAD,CAN,2022-07-25 11:00:00,CORE_HR
EVT00035857,2022-07-21,EMP04211,CC0113,AS,2,Leave Start,,CAD,CAN,2022-07-22 08:00:00,CORE_HR
EVT00036807,2022-07-24,EMP01238,CC0120,FI,1,Departure,,CAD,CA,2022-07-24 12:00:00,PAYROLL
EVT00036717,2022-07-26,EMP02990,CC0022,PA,3,Leave Return,,CAD,CAN,2022-07-27 05:00:00,CORE_HR
EVT00036702,2022-07-05,EMP00481,CC0083,EX,1,Step Increment,127639.36,CAD,CAN,2022-07-05 17:00:00,CORE_HR
EVT00036289,2022-07-13,EMP02136,CC0096,PA,1,Leave Start,,CAD,CA,2022-07-13 12:00:00,PAYROLL
EVT00037402,2022-07-25,EMP01375,CC0109,CR,2,Lateral Deployment,,CAD,CAN,2022-07-26 15:00:00,CORE_HR
EVT00037376,2022-07-23,EMP04153,CC0007,EN,5,Leave Return,,BRL,BR,2022-07-24 23:00:00,PAYROLL
EVT00036363,2022-07-07,EMP00865,CC0055,EN,2,Leave Return,,CAD,CAN,2022-07-07 10:00:00,CORE_HR
EVT00035822,2022-07-08,EMP04161,CC0093,CR,1,Departure,,CAD,CA,2022-07-08 06:00:00,PAYROLL
EVT00036875,2022-07-02,EMP03118,CC0100,IT,1,Performance Pay,4288.27,CAD,CAN,2022-07-02 13:00:00,CORE_HR
EVT00036093,2022-07-02,EMP02799,CC0035,EC,1,Departure,,CAD,CAN,2022-07-02 12:00:00,CORE_HR
EVT00036667,2022-07-24,EMP01477,CC0068,PA,1,Step Increment,78896.79,CAD,CA,2022-07-25 02:00:00,PAYROLL
EVT00036942,2022-07-06,EMP02456,CC0028,PA,4,Performance Pay,7288.4,CAD,CA,2022-07-07 00:00:00,PAYROLL
EVT00036058,2022-07-17,EMP00851,CC0079,IT,2,Step Increment,96078.53,CAD,CAN,2022-07-18 00:00:00,CORE_HR
EVT00036864,2022-07-04,EMP00738,CC0061,EX,1,Hire,142978.02,CAD,CA,2022-07-04 08:00:00,PAYROLL
EVT00035792,2022-07-04,EMP02522,CC0013,CR,3,Leave Start,,CAD,CAN,2022-07-05 05:00:00,CORE_HR
EVT00036525,2022-07-15,EMP01671,CC0064,PA,5,Step Increment,101979.46,CAD,CAN,2022-07-15 21:00:00,CORE_HR
EVT00037473,2022-07-16,EMP04359,CC0086,EX,2,Step Increment,559615.97,BRL,BR,2022-07-17 12:00:00,PAYROLL
EVT00037515,2022-07-27,EMP03167,CC0079,PA,1,Leave Start,,CAD,CA,2022-07-27 11:00:00,PAYROLL
EVT00036679,2022-07-27,EMP04268,CC0005,PA,2,Leave Return,,CAD,CA,2022-07-28 02:00:00,PAYROLL
EVT00036848,2022-07-11,EMP02807,CC0106,AS,2,Step Increment,65196.04,CAD,CA,2022-07-11 15:00:00,PAYROLL
EVT00036064,2022-07-13,EMP03333,CC0097,EX,1,Leave Return,,CAD,CAN,2022-07-13 18:00:00,CORE_HR
EVT00037499,2022-07-12,EMP01412,CC0109,PA,3,Step Increment,87462.66,CAD,CAN,2022-07-13 07:00:00,CORE_HR
EVT00035836,2022-07-12,EMP04468,CC0107,PA,1,Step Increment,76811.69,CAD,CAN,2022-07-12 21:00:00,CORE_HR
EVT00036439,2022-07-22,EMP03409,CC0086,CR,3,Hire,37751.47,GBP,GBR,2022-07-22 19:00:00,CORE_HR
EVT00036079,2022-07-06,EMP00037,CC0038,PA,1,Hire,64196.08,CAD,CAN,2022-07-07 03:00:00,CORE_HR
EVT00036622,2022-07-23,EMP00255,CC0036,AS,5,Leave Start,,CAD,CA,2022-07-24 00:00:00,PAYROLL
