event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00087564,2024-08-02,EMP04688,CC0044,PA,4,Step Increment,77689.8,CAD,CA,2024-08-02 16:00:00,PAYROLL
EVT00086994,2024-08-21,EMP03834,CC0068,PA,5,Leave Return,,CAD,CAN,2024-08-22 05:00:00,CORE_HR
EVT00087041,2024-08-04,EMP04379,CC0029,FI,4,Leave Start,,INR,IN,2024-08-05 11:00:00,PAYROLL
EVT00087114,2024-08-21,EMP00696,CC0087,PA,1,Hire,71147.49,CAD,CA,2024-08-21 18:00:00,PAYROLL
EVT00086898,2024-08-23,EMP01235,CC0114,EX,2,Hire,161362.39,CAD,CAN,2024-08-23 19:00:00,CORE_HR
EVT00087844,2024-08-23,EMP01725,CC0007,CR,5,Leave Start,,BRL,BR,2024-08-23 19:00:00,PAYROLL
EVT00087133,2024-08-07,EMP01981,CC0101,AS,3,Performance Pay,4174.07,CAD,CAN,2024-08-08 02:00:00,CORE_HR
EVT00087853,2024-08-14,EMP02535,CC0027,PA,2,Performance Pay,-4675.91,CAD,CAN,2024-08-16 09:00:00,CORE_HR
EVT00086769,2024-08-06,EMP04096,CC0027,EX,1,Lateral Deployment,,CAD,CAN,2024-08-07 06:00:00,CORE_HR
EVT00085948,2024-08-02,EMP00770,CC0055,IT,1,Hire,92053.86,CAD,CA,2024-08-03 12:00:00,PAYROLL
EVT00086684,2024-08-04,EMP00152,CC0057,FI,4,Leave Start,,CAD,CA,2024-08-04 21:00:00,PAYROLL
EVT00086620,2024-08-21,EMP01898,CC0028,CR,2,Departure,,CAD,CAN,2024-08-21 13:00:00,CORE_HR
EVT00086445,2024-08-03,EMP01117,CC0047,PA,3,Step Increment,92240.78,CAD,CAN,2024-08-03 10:00:00,CORE_HR
EVT00086488,2024-08-07,EMP03112,CC0081,FI,1,Step Increment,80382.07,CAD,CAN,2024-08-07 14:00:00,CORE_HR
EVT00086394,2024-08-06,EMP03629,CC0039,PA,4,Step Increment,88004.0,CAD,CAN,2024-08-07 05:00:00,CORE_HR
EVT00086571,2024-08-24,EMP04307,CC0089,EC,4,Departure,,CAD,CA,2024-08-25 01:00:00,PAYROLL
EVT00086686,2024-08-19,EMP01246,CC0113,EC,2,Step Increment,94000.23,CAD,CAN,2024-08-21 01:00:00,CORE_HR
EVT00087300,2024-08-05,EMP00714,CC0021,EC,3,Hire,96167.91,CAD,CAN,2024-08-06 14:00:00,CORE_HR
