event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00028668,2022-03-19,EMP03252,CC0072,AS,3,Leave Return,,CAD,CAN,2022-03-20 09:00:00,CORE_HR
EVT00029595,2022-03-09,EMP03728,CC0014,CR,2,Hire,59937.28,CAD,CAN,2022-03-10 07:00:00,CORE_HR
EVT00029644,2022-03-15,EMP00130,CC0026,FI,2,Step Increment,66659.97,CAD,CAN,2022-03-15 09:00:00,CORE_HR
EVT00028251,2022-03-05,EMP01128,CC0006,EC,3,Leave Start,,CAD,CAN,2022-03-05 17:00:00,CORE_HR
EVT00028590,2022-03-04,EMP02181,CC0052,PA,3,Leave Return,,CAD,CAN,2022-03-04 07:00:00,CORE_HR
EVT00028057,2022-03-17,EMP00854,CC0061,CR,4,Step Increment,75392.71,CAD,CA,2022-03-17 16:00:00,PAYROLL
EVT00027967,2022-03-14,EMP04674,CC0071,PA,4,Hire,88128.34,CAD,CAN,2022-03-15 04:00:00,CORE_HR
EVT00029044,2022-03-21,EMP02570,CC0101,PA,4,Hire,95378.07,CAD,CAN,2022-03-21 23:00:00,CORE_HR
EVT00029444,2022-03-21,EMP02717,CC0056,EN,4,Step Increment,118118.36,CAD,CAN,2022-03-21 11:00:00,CORE_HR
EVT00029163,2022-03-17,EMP04271,CC0032,IT,1,Leave Start,,CAD,CAN,2022-03-17 17:00:00,CORE_HR
EVT00028171,2022-03-18,EMP02075,CC0113,EN,5,Step Increment,135183.74,CAD,CAN,2022-03-19 11:00:00,CORE_HR
EVT00028611,2022-03-09,EMP02039,CC0021,EC,1,Step Increment,71230.98,CAD,CAN,2022-03-09 22:00:00,CORE_HR
EVT00029445,2022-03-04,EMP02807,CC0106,AS,2,Lateral Deployment,,CAD,CA,2022-03-05 14:00:00,PAYROLL
EVT00029130,2022-03-24,EMP01085,CC0035,FI,3,Performance Pay,3847.84,CAD,CAN,2022-03-24 18:00:00,CORE_HR
EVT00029413,2022-03-08,EMP04666,CC0107,PA,2,Step Increment,51745.08,CAD,CAN,2022-03-08 14:00:00,CORE_HR
EVT00028375,2022-03-02,EMP00357,CC0008,EC,3,Performance Pay,11503.35,CAD,CA,2022-03-03 04:00:00,PAYROLL
EVT00028755,2022-03-23,EMP01873,CC0012,IT,3,Lateral Deployment,,CAD,CA,2022-03-24 09:00:00,PAYROLL
EVT00028140,2022-03-02,EMP04494,CC0005,CR,4,Step Increment,50917.47,XXX,CAN,2022-03-02 11:00:00,CORE_HR
EVT00027811,2022-03-10,EMP03411,CC0099,EC,5,Leave Start,,CAD,CA,2022-03-11 06:00:00,PAYROLL
EVT00029257,2022-03-13,EMP00479,CC0073,EN,3,Step Increment,108434.63,CAD,CA,2022-03-14 10:00:00,PAYROLL
EVT00029655,2022-03-08,EMP01669,CC0108,EX,2,Promotion,17098924.55,JPY,JPN,2022-03-09 04:00:00,CORE_HR
EVT00029490,2022-03-06,EMP02984,CC0093,FI,3,Step Increment,69744.54,CAD,CA,2022-03-07 15:00:00,PAYROLL
EVT00028797,2022-03-25,EMP01252,CC0008,EC,1,Hire,63403.0,CAD,CA,2022-03-25 12:00:00,PAYROLL
EVT00028026,2022-03-02,EMP03899,CC0011,PA,5,Leave Return,,CAD,CAN,2022-03-03 09:00:00,CORE_HR
EVT00028833,2022-03-21,EMP00184,CC0039,PA,1,Step Increment,66052.74,CAD,CAN,2022-03-21 16:00:00,CORE_HR
EVT00027847,1900-01-01,EMP01407,CC0012,PA,4,Step Increment,106702.06,CAD,CA,2022-03-26 08:00:00,PAYROLL
EVT00027974,2022-03-10,EMP02697,CC0079,IT,1,Promotion,86024.74,CAD,CA,2022-03-11 07:00:00,PAYROLL
EVT00028485,2022-03-11,EMP02473,CC0060,PA,4,Departure,,CAD,CAN,2022-03-12 10:00:00,CORE_HR
EVT00029370,2022-03-26,EMP03659,CC0046,EN,1,Lateral Deployment,,USD,USA,2022-03-27 11:00:00,CORE_HR
EVT00027998,2022-03-04,EMP04438,CC0001,EN,1,Promotion,78160.64,CAD,CAN,2022-03-05 06:00:00,CORE_HR
EVT00028189,2022-03-02,EMP03027,CC0029,PA,1,Step Increment,3731687.01,INR,IND,2022-03-02 18:00:00,CORE_HR
EVT00028859,2022-03-18,EMP00033,CC0037,EC,1,Step Increment,68458.78,CAD,CAN,2022-03-20 13:00:00,CORE_HR
