event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00072308,2024-01-14,EMP00717,CC0115,CR,2,Departure,,CAD,CA,2024-01-14 21:00:00,PAYROLL
EVT00072115,2024-01-25,EMP04922,CC0055,PA,1,Step Increment,65727.3,CAD,CAN,2024-01-26 00:00:00,CORE_HR
EVT00073707,2024-01-15,EMP01778,CC0042,CR,2,Step Increment,45982.08,CAD,CAN,2024-01-15 21:00:00,CORE_HR
EVT00072123,2024-01-22,EMP02218,CC0111,PA,1,Performance Pay,2723.27,GBP,GB,2024-01-23 13:00:00,PAYROLL
EVT00072910,2024-01-06,EMP02811,CC0023,IT,2,Step Increment,105583.11,CAD,CAN,2024-01-07 07:00:00,CORE_HR
EVT00073231,2024-01-04,EMP01112,CC0005,AS,2,Step Increment,72664.08,CAD,CAN,2024-01-05 13:00:00,CORE_HR
EVT00073241,2024-01-16,EMP01771,CC0026,CR,2,Step Increment,47175.16,CAD,CAN,2024-01-16 21:00:00,CORE_HR
EVT00073516,2024-01-20,EMP00459,CC0054,PA,3,Step Increment,53062.84,GBP,GBR,2024-01-21 00:00:00,CORE_HR
EVT00073722,2024-01-02,EMP01715,CC0033,FI,3,Lateral Deployment,,CAD,CA,2024-01-03 02:00:00,PAYROLL
EVT00072318,2024-01-22,EMP03615,CC0078,CR,2,Step Increment,61097.12,CAD,CAN,2024-01-22 20:00:00,CORE_HR
EVT00072635,2024-01-07,EMP04102,CC0094,PA,3,Performance Pay,5707.18,CAD,CAN,2024-01-08 02:00:00,CORE_HR
EVT00073364,2024-01-05,EMP00849,CC0051,CR,1,Step Increment,58727.44,XXX,CA,2024-01-06 02:00:00,PAYROLL
EVT00073525,2024-01-19,EMP01079,CC0110,EX,1,Promotion,170676.36,CAD,CAN,2024-01-20 06:00:00,CORE_HR
EVT00073288,2024-01-04,EMP04884,CC0108,EN,3,Step Increment,92892.92,SGD,SGP,2024-01-05 10:00:00,CORE_HR
