event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00003197,2021-02-23,EMP01333,CC0119,EC,3,Promotion,96639.38,CAD,CAN,2021-02-23 20:00:00,CORE_HR
EVT00002659,2021-02-13,EMP01412,CC0109,PA,3,Departure,,CAD,CAN,2021-02-13 08:00:00,CORE_HR
EVT00003122,2021-02-13,EMP02853,CC0005,PA,2,Leave Start,,CAD,CAN,2021-02-13 09:00:00,CORE_HR
EVT00002285,2021-02-01,EMP03655,CC0105,FI,1,Performance Pay,20398.96,AED,AE,2021-02-01 16:00:00,PAYROLL
EVT00002105,2021-02-03,EMP02943,CC0107,IT,2,Departure,,CAD,CAN,2021-02-03 20:00:00,CORE_HR
EVT00002862,2021-02-11,EMP03421,CC0083,IT,1,Leave Return,,CAD,CAN,2021-02-11 13:00:00,CORE_HR
EVT00003927,2021-02-09,EMP04118,CC0011,FI,1,Performance Pay,4991.07,CAD,CAN,2021-02-12 08:00:00,CORE_HR
EVT00003326,2021-02-13,EMP04906,CC0099,EN,4,Promotion,116281.89,CAD,CAN,2021-02-13 09:00:00,CORE_HR
EVT00003261,2021-02-15,EMP00961,CC0024,IT,2,Lateral Deployment,,CAD,CAN,2021-02-16 15:00:00,CORE_HR
EVT00003918,2021-02-07,EMP00762,CC0002,EN,1,Leave Return,,CAD,CAN,2021-02-08 03:00:00,CORE_HR
EVT00001930,2021-02-23,EMP03039,CC0075,CR,3,Step Increment,61303.06,CAD,CA,2021-02-24 11:00:00,PAYROLL
EVT00002723,2021-02-21,EMP04647,CC0045,EX,2,Performance Pay,11501.34,CAD,CAN,2021-02-21 21:00:00,CORE_HR
EVT00003138,2021-02-11,EMP00658,CC0007,IT,1,Promotion,1013249.8,MXN,MEX,2021-02-12 00:00:00,CORE_HR
EVT00003043,2021-02-15,EMP01294,CC0086,CR,4,Promotion,256161.29,BRL,BR,2021-02-16 12:00:00,PAYROLL
EVT00002409,2021-02-26,EMP04562,CC0069,EN,1,Leave Start,,CAD,CA,2021-02-26 08:00:00,PAYROLL
EVT00002483,2021-02-27,EMP03889,CC0066,PA,1,Hire,54612.95,CAD,CAN,2021-02-28 00:00:00,CORE_HR
