event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00115992,2025-11-13,EMP01789,CC0107,EN,2,Step Increment,77496.86,CAD,CA,2025-11-14 04:00:00,PAYROLL
EVT00115761,2025-11-21,EMP03782,CC0048,EX,1,Step Increment,106257.08,CAD,CAN,2025-11-22 09:00:00,CORE_HR
EVT00117205,2025-11-06,EMP00343,CC0104,PA,3,Hire,92214.73,CAD,CAN,2025-11-06 18:00:00,CORE_HR
EVT00115751,2025-11-23,EMP01494,CC0025,IT,3,Leave Return,,CAD,CA,2025-11-25 06:00:00,PAYROLL
EVT00117114,2025-11-11,EMP02474,CC0110,IT,2,Leave Return,,CAD,CA,2025-11-11 06:00:00,PAYROLL
EVT00115785,2025-11-05,EMP04916,CC0025,EX,1,Departure,,CAD,CA,2025-11-05 17:00:00,PAYROLL
EVT00116330,2025-11-23,EMP01392,CC0029,PA,2,Step Increment,56736.13,EUR,DEU,2025-11-23 08:00:00,CORE_HR
EVT00116116,2025-11-23,EMP03159,CC0042,FI,2,Leave Start,,CAD,CA,2025-11-24 02:00:00,PAYROLL
EVT00116151,2025-11-14,EMP04966,CC0116,IT,2,Step Increment,118286.76,CAD,CAN,2025-11-14 08:00:00,CORE_HR
EVT00116674,2025-11-23,EMP00707,CC0020,EN,2,Departure,,CAD,CAN,2025-11-24 02:00:00,CORE_HR
EVT00115894,2025-11-09,EMP03029,CC0021,PA,1,Step Increment,70617.56,CAD,CAN,2025-11-09 11:00:00,CORE_HR
EVT00117331,2025-11-24,EMP01102,CC0036,CR,3,Leave Start,,CAD,CA,2025-11-25 00:00:00,PAYROLL
EVT00117637,2025-11-08,EMP00240,CC0115,EN,4,Lateral Deployment,,CAD,CAN,2025-11-08 15:00:00,CORE_HR
EVT00117358,2025-11-08,EMP02648,CC0070,CR,4,Step Increment,82084.15,CAD,CA,2025-11-08 20:00:00,PAYROLL
EVT00116834,2025-11-22,EMP02117,CC0080,EX,1,Leave Start,,EUR,DEU,2025-11-23 05:00:00,CORE_HR
EVT00117067,2025-11-21,EMP02838,CC0047,FI,4,Leave Start,,CAD,CAN,2025-11-21 10:00:00,CORE_HR
EVT00115806,2025-11-22,EMP02834,CC0080,CR,1,Step Increment,809495.38,MXN,MEX,2025-11-22 20:00:00,CORE_HR
EVT00117066,2025-11-07,EMP00880,CC0019,EX,2,Leave Start,,CAD,CAN,2025-11-07 06:00:00,CORE_HR
EVT00116314,2025-11-06,EMP04447,CC0081,EN,1,Lateral Deployment,,CAD,CAN,2025-11-07 09:00:00,CORE_HR
EVT00116852,2025-11-18,EMP00613,CC0029,AS,2,Promotion,52887.33,EUR,DEU,2025-11-19 01:00:00,CORE_HR
EVT00116094,2025-11-27,EMP02056,CC0071,EN,1,Departure,,CAD,CAN,2025-11-27 11:00:00,CORE_HR
