event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00058013,2023-06-20,EMP01715,CC0033,FI,3,Step Increment,80749.1,CAD,CAN,2023-06-21 02:00:00,CORE_HR
EVT00058435,2023-06-14,EMP02680,CC0036,CR,3,Step Increment,64019.09,CAD,CAN,2023-06-14 06:00:00,CORE_HR
EVT00058719,2023-06-22,EMP03619,CC0073,EX,1,Step Increment,125237.46,CAD,CA,2023-06-23 08:00:00,PAYROLL
EVT00059442,2023-06-17,EMP01040,CC0013,IT,2,Step Increment,97737.6,CAD,CAN,2023-06-17 22:00:00,CORE_HR
EVT00058957,2023-06-25,EMP00850,CC0051,CR,3,Performance Pay,7833.54,CAD,CA,2023-06-25 12:00:00,PAYROLL
EVT00058168,2023-06-14,EMP03146,CC0008,IT,1,Performance Pay,5746.3,CAD,CAN,2023-06-14 21:00:00,CORE_HR
EVT00058576,2023-06-04,EMP03472,CC0032,EN,2,Promotion,108390.14,CAD,CAN,2023-06-05 10:00:00,CORE_HR
EVT00057913,2023-06-16,EMP03596,CC0073,EC,1,Step Increment,74375.55,CAD,CA,2023-06-16 17:00:00,PAYROLL
EVT00059165,2023-06-23,EMP01894,CC0033,PA,5,Promotion,103429.49,CAD,CA,2023-06-24 12:00:00,PAYROLL
EVT00057720,2023-06-06,EMP04426,CC0072,FI,3,Lateral Deployment,,CAD,CAN,2023-06-06 14:00:00,CORE_HR
EVT00058500,2023-06-16,EMP01881,CC0117,IT,1,Step Increment,77060.58,CAD,CA,2023-06-17 03:00:00,PAYROLL
EVT00058667,2023-06-23,EMP03085,CC0114,PA,1,Step Increment,69732.88,CAD,CA,2023-06-24 15:00:00,PAYROLL
EVT00059037,2023-06-26,EMP01837,CC0108,PA,1,Step Increment,48955.36,EUR,DE,2023-06-26 19:00:00,PAYROLL
EVT00057875,2023-06-01,EMP00356,CC0045,EX,1,Step Increment,136438.17,CAD,CAN,2023-06-02 10:00:00,CORE_HR
EVT00059658,2023-06-01,EMP02617,CC0017,IT,2,Performance Pay,4168.85,CAD,CAN,2023-06-02 07:00:00,CORE_HR
EVT00058319,2023-06-02,EMP02410,CC0048,IT,1,Promotion,77935.11,CAD,CAN,2023-06-02 17:00:00,CORE_HR
EVT00057853,2023-06-03,EMP04363,CC0116,EN,2,Step Increment,113982.07,CAD,CAN,2023-06-03 18:00:00,CORE_HR
EVT00058577,2023-06-19,EMP01427,CC0074,EX,2,Leave Start,,JPY,JPN,2023-06-19 07:00:00,CORE_HR
EVT00058598,2023-06-20,EMP01520,CC0010,PA,2,Step Increment,60655.13,CAD,CAN,2023-06-20 08:00:00,CORE_HR
EVT00057839,2023-06-02,EMP00551,CC0010,PA,2,Promotion,75447.22,CAD,CAN,2023-06-02 21:00:00,CORE_HR
EVT00058092,2023-06-20,EMP00120,CC0117,EC,1,Departure,,CAD,CA,2023-06-21 05:00:00,PAYROLL
EVT00057908,2023-06-03,EMP04705,CC0092,EN,3,Step Increment,119934.68,CAD,CAN,2023-06-04 08:00:00,CORE_HR
EVT00059352,2023-06-24,EMP04017,CC0002,IT,2,Step Increment,92387.83,CAD,CAN,2023-06-24 15:00:00,CORE_HR
EVT00059385,2023-06-04,EMP04306,CC0016,EC,3,Performance Pay,13099.64,CAD,CAN,2023-06-04 12:00:00,CORE_HR
EVT00058299,2023-06-09,EMP04691,CC0016,EN,2,Hire,89697.86,CAD,CAN,2023-06-09 18:00:00,CORE_HR
EVT00058070,2023-06-13,EMP01169,CC0117,CR,4,Leave Return,,CAD,CAN,2023-06-13 08:00:00,CORE_HR
EVT00058138,2023-06-15,EMP00046,CC0027,PA,2,Promotion,78041.63,CAD,CAN,2023-06-15 08:00:00,CORE_HR
EVT00058573,2023-06-08,EMP99999,CC0026,AS,1,Step Increment,56109.14,CAD,CAN,2023-06-08 16:00:00,CORE_HR
EVT00057874,2023-06-02,EMP02974,CC0075,EX,3,Leave Return,,CAD,CAN,2023-06-03 02:00:00,CORE_HR
EVT00057707,2023-06-03,EMP00618,CC0118,FI,4,Hire,105777.63,CAD,CAN,2023-06-03 22:00:00,CORE_HR
EVT00058987,2023-06-12,EMP00303,CC0049,IT,5,Step Increment,385975.16,AED,ARE,2023-06-12 06:00:00,CORE_HR
EVT00059509,2023-06-12,EMP04023,CC0043,PA,2,Step Increment,93602.38,CAD,CAN,2023-06-13 07:00:00,CORE_HR
EVT00058544,2023-06-09,EMP04179,CC0108,IT,3,Promotion,67088.6,USD,USA,2023-06-10 03:00:00,CORE_HR
EVT00058136,2023-06-20,EMP00260,CC0048,CR,5,Lateral Deployment,,CAD,CAN,2023-06-20 16:00:00,CORE_HR
EVT00059137,2023-06-07,EMP04731,CC0110,EX,1,Performance Pay,5875.31,CAD,CA,2023-06-07 10:00:00,PAYROLL
EVT00058562,2023-06-19,EMP02572,CC0081,FI,2,Leave Start,,CAD,CA,2023-06-19 21:00:00,PAYROLL
EVT00059637,2023-06-12,EMP02479,CC0096,IT,3,Step Increment,114121.39,CAD,CA,2023-06-12 14:00:00,PAYROLL
EVT00059579,2023-06-17,EMP01242,CC0114,EC,1,Leave Start,,CAD,CA,2023-06-17 18:00:00,PAYROLL
EVT00058440,2023-06-08,EMP00496,CC0028,PA,2,Step Increment,75538.87,CAD,CAN,2023-06-08 20:00:00,CORE_HR
EVT00058281,2023-06-25,EMP04950,CC0056,PA,2,Leave Start,,CAD,CAN,2023-06-26 15:00:00,CORE_HR
EVT00059445,2023-06-19,EMP03437,CC0008,AS,3,Lateral Deployment,,CAD,CA,2023-06-20 03:00:00,PAYROLL
EVT00058862,2023-06-10,EMP00003,CC0008,EC,1,Departure,,CAD,CA,2023-06-11 07:00:00,PAYROLL
EVT00058990,2023-06-03,EMP02360,CC0025,EN,2,Step Increment,91568.02,CAD,CAN,2023-06-03 16:00:00,CORE_HR
EVT00058289,2023-06-15,EMP02800,CC0083,PA,2,Performance Pay,3912.08,CAD,CAN,2023-06-16 11:00:00,CORE_HR
EVT00058559,2023-06-26,EMP01494,CC0025,IT,3,Step Increment,119051.67,CAD,CAN,2023-06-27 13:00:00,CORE_HR
EVT00059151,2023-06-04,EMP01598,CC0104,EX,1,Departure,,CAD,CA,2023-06-05 04:00:00,PAYROLL
EVT00059564,2023-06-01,EMP04730,CC0082,EN,4,Leave Start,,CAD,CAN,2023-06-01 19:00:00,CORE_HR
EVT00058545,2023-06-04,EMP02491,CC0088,IT,2,Leave Start,,AED,AE,2023-06-05 08:00:00,PAYROLL
EVT00059577,2023-06-20,EMP01093,CC0086,IT,3,Step Increment,6862216.6,INR,IN,2023-06-21 04:00:00,PAYROLL
EVT00059261,2023-06-21,EMP02432,CC0034,IT,3,Performance Pay,9507.65,CAD,CA,2023-06-21 18:00:00,PAYROLL
EVT00057971,2023-06-20,EMP01536,CC0082,EC,2,Lateral Deployment,,CAD,CAN,2023-06-21 07:00:00,CORE_HR
EVT00059311,2023-06-22,EMP00821,CC0003,PA,1,Leave Start,,CAD,CAN,2023-06-24 04:00:00,CORE_HR
EVT00057959,2023-06-08,EMP04362,CC0116,IT,2,Leave Return,,CAD,CAN,2023-06-08 11:00:00,CORE_HR
EVT00058613,2023-06-06,EMP04038,CC0119,EX,1,Performance Pay,18448.46,CAD,CA,2023-06-06 15:00:00,PAYROLL
EVT00059270,2023-06-14,EMP04885,CC0027,IT,1,Lateral Deployment,,CAD,CA,2023-06-14 13:00:00,PAYROLL
EVT00058295,2023-06-26,EMP04624,CC0037,AS,3,Lateral Deployment,,CAD,CA,2023-06-26 10:00:00,PAYROLL
EVT00057882,2023-06-08,EMP02120,CC0008,IT,4,Performance Pay,8386.11,CAD,CA,2023-06-09 11:00:00,PAYROLL
EVT00059166,2023-06-05,EMP04167,CC0026,FI,1,Step Increment,70890.66,CAD,CAN,2023-06-06 15:00:00,CORE_HR
EVT00057964,2023-06-22,EMP02915,CC0032,IT,2,Step Increment,92719.8,CAD,CAN,2023-06-23 00:00:00,CORE_HR
EVT00058710,2023-06-19,EMP03695,CC0099,FI,3,Step Increment,99619.61,CAD,CAN,2023-06-19 19:00:00,CORE_HR
EVT00058075,2023-06-02,EMP02623,CC0047,IT,1,Departure,,CAD,CAN,2023-06-03 00:00:00,CORE_HR
EVT00059457,2023-06-07,EMP02933,CC0092,IT,2,Promotion,82813.28,CAD,CAN,2023-06-07 22:00:00,CORE_HR
EVT00058165,2023-06-08,EMP03001,CC0007,IT,1,Hire,67109.62,EUR,DEU,2023-06-08 09:00:00,CORE_HR
EVT00058403,2023-06-04,EMP00536,CC0010,AS,2,Leave Start,,CAD,CAN,2023-06-04 09:00:00,CORE_HR
EVT00058320,2023-06-26,EMP03405,CC0049,AS,4,Leave Start,,GBP,GB,2023-06-27 14:00:00,PAYROLL
EVT00058915,2023-06-24,EMP00567,CC0082,PA,3,Hire,81025.22,CAD,CAN,2023-06-24 06:00:00,CORE_HR
EVT00058340,2023-06-27,EMP01176,CC0083,AS,1,Departure,,CAD,CA,2023-06-27 16:00:00,PAYROLL
EVT00058481,2023-06-21,EMP04356,CC0039,IT,3,Step Increment,120815.65,CAD,CAN,2023-06-22 12:00:00,CORE_HR
EVT00058843,2023-06-03,EMP04395,CC0074,EC,1,Performance Pay,12112.48,AUD,AUS,2023-06-04 08:00:00,CORE_HR
EVT00057903,2023-06-01,EMP02015,CC0002,IT,4,Lateral Deployment,,CAD,CA,2023-06-01 10:00:00,PAYROLL
EVT00058344,2023-06-12,EMP03226,CC0080,PA,2,Step Increment,7707280.91,JPY,JPN,2023-06-13 04:00:00,CORE_HR
EVT00057951,2023-06-14,EMP01654,CC0112,FI,2,Leave Start,,CAD,CAN,2023-06-15 11:00:00,CORE_HR
EVT00058085,2023-06-21,EMP02519,CC0025,PA,4,Step Increment,92800.09,CAD,CAN,2023-06-22 04:00:00,CORE_HR
EVT00058357,2023-06-16,EMP00804,CC0022,EX,2,Lateral Deployment,,CAD,CA,2023-06-17 14:00:00,PAYROLL
EVT00058035,2023-06-17,EMP04272,CC0053,CR,4,Step Increment,76563.68,CAD,CA,2023-06-17 08:00:00,PAYROLL
EVT00058031,2023-06-11,EMP03714,CC0020,IT,1,Step Increment,87135.35,CAD,CA,2023-06-11 18:00:00,PAYROLL
EVT00058797,2023-06-11,EMP03299,CC0112,EX,2,Step Increment,167145.01,CAD,CAN,2023-06-11 22:00:00,CORE_HR
EVT00058002,2023-06-22,EMP02244,CC0115,AS,2,Leave Start,,XXX,CAN,2023-06-23 06:00:00,CORE_HR
EVT00058199,2023-06-11,EMP02584,CC0037,EX,2,Lateral Deployment,,CAD,CAN,2023-06-12 10:00:00,CORE_HR
EVT00058775,2023-06-15,EMP01828,CC0026,PA,4,Step Increment,100451.81,CAD,CAN,2023-06-15 13:00:00,CORE_HR
EVT00057744,2023-06-16,EMP03560,CC0112,IT,4,Hire,128106.21,CAD,CAN,2023-06-16 19:00:00,CORE_HR
EVT00058855,2023-06-19,EMP00369,CC0117,EX,1,Departure,,CAD,CA,2023-06-20 12:00:00,PAYROLL
EVT00058940,2023-06-15,EMP03797,CC0006,FI,2,Step Increment,66270.1,CAD,CAN,2023-06-16 06:00:00,CORE_HR
EVT00058276,2023-06-17,EMP04149,CC0102,PA,2,Leave Start,,CAD,CAN,2023-06-18 08:00:00,CORE_HR
EVT00058360,2023-06-03,EMP00081,CC0094,AS,2,Step Increment,61743.83,CAD,CAN,2023-06-03 15:00:00,CORE_HR
