event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00112548,2025-09-14,EMP00460,CC0078,PA,3,Step Increment,87547.49,CAD,CAN,2025-09-15 14:00:00,CORE_HR
EVT00112368,2025-09-22,EMP01288,CC0019,EN,2,Leave Start,,CAD,CA,2025-09-25 03:00:00,PAYROLL
EVT00112512,2025-09-05,EMP00801,CC0023,FI,1,Step Increment,73950.61,CAD,CAN,2025-09-05 18:00:00,CORE_HR
EVT00112124,2025-09-22,EMP00954,CC0115,EN,2,Step Increment,111856.64,CAD,CAN,2025-09-23 15:00:00,CORE_HR
EVT00112563,2025-09-12,EMP01728,CC0099,CR,3,Leave Start,,CAD,CAN,2025-09-12 07:00:00,CORE_HR
EVT00112487,2025-09-15,EMP02021,CC0043,AS,4,Step Increment,89812.74,CAD,CAN,2025-09-16 00:00:00,CORE_HR
EVT00112977,2025-09-09,EMP00283,CC0013,EC,3,Performance Pay,9900.99,CAD,CAN,2025-09-10 00:00:00,CORE_HR
EVT00112534,2025-09-16,EMP00796,CC0034,EC,3,Departure,,CAD,CA,2025-09-16 22:00:00,PAYROLL
EVT00113330,2025-09-23,EMP01102,CC0036,CR,3,Hire,53569.05,CAD,CAN,2025-09-24 09:00:00,CORE_HR
EVT00112862,2025-09-15,EMP02317,CC0108,FI,4,Step Increment,329246.39,AED,ARE,2025-09-15 10:00:00,CORE_HR
EVT00112101,2025-09-23,EMP00735,CC0045,IT,2,Leave Return,,CAD,CA,2025-09-23 23:00:00,PAYROLL
EVT00113543,2025-09-18,EMP00859,CC0080,PA,1,Step Increment,41088.89,SGD,SGP,2025-09-18 12:00:00,CORE_HR
EVT00113183,2025-09-21,EMP03699,CC0017,AS,1,Step Increment,64678.99,CAD,CAN,2025-09-22 06:00:00,CORE_HR
EVT00111945,2025-09-16,EMP04091,CC0090,EN,1,Step Increment,86275.28,CAD,CAN,2025-09-17 09:00:00,CORE_HR
EVT00113162,2025-09-09,EMP04613,CC0046,IT,3,Departure,,GBP,GB,2025-09-09 07:00:00,PAYROLL
EVT00112957,2025-09-01,EMP03094,CC0094,AS,4,Leave Return,,CAD,CAN,2025-09-01 19:00:00,CORE_HR
EVT00112628,2025-09-03,EMP00443,CC0094,EC,1,Leave Start,,CAD,CA,2025-09-03 18:00:00,PAYROLL
EVT00111770,2025-09-24,EMP01932,CC0116,IT,4,Performance Pay,8126.43,CAD,CAN,2025-09-24 19:00:00,CORE_HR
EVT00111674,2025-09-06,EMP02134,CC0116,EN,2,Leave Return,,CAD,CAN,2025-09-06 08:00:00,CORE_HR
EVT00113139,2025-09-20,EMP02568,CC0003,EX,2,Performance Pay,16728.75,CAD,CA,2025-09-20 22:00:00,PAYROLL
EVT00111851,2025-09-14,EMP00266,CC0115,EN,1,Leave Return,,CAD,CA,2025-09-15 01:00:00,PAYROLL
EVT00113244,2025-09-14,EMP01720,CC0073,EN,2,Promotion,100683.63,CAD,CA,2025-09-16 01:00:00,PAYROLL
EVT00111748,2025-09-06,EMP03822,CC0088,CR,5,Step Increment,7949983.38,KES,KE,2025-09-07 10:00:00,PAYROLL
EVT00111794,2025-09-06,EMP04724,CC0033,FI,2,Lateral Deployment,,CAD,CAN,2025-09-07 02:00:00,CORE_HR
EVT00111934,2025-09-11,EMP00155,CC0068,EC,1,Performance Pay,5191.61,CAD,CAN,2025-09-11 14:00:00,CORE_HR
EVT00111710,2025-09-14,EMP04887,CC0008,EX,1,Step Increment,148597.13,CAD,CA,2025-09-15 04:00:00,PAYROLL
EVT00113421,2025-09-03,EMP01319,CC0109,EX,1,Step Increment,136217.22,CAD,CAN,2025-09-04 12:00:00,CORE_HR
EVT00112770,2025-09-04,EMP04650,CC0111,PA,4,Leave Return,,AUD,AUS,2025-09-05 01:00:00,CORE_HR
EVT00112291,2025-09-25,EMP02921,CC0044,CR,4,Step Increment,76242.74,CAD,CA,2025-09-26 06:00:00,PAYROLL
EVT00113375,2025-09-22,EMP04410,CC0029,PA,1,Leave Return,,USD,US,2025-09-23 03:00:00,PAYROLL
EVT00112415,2025-09-15,EMP04780,CC0047,PA,1,Leave Return,,CAD,CAN,2025-09-16 05:00:00,CORE_HR
EVT00112697,2025-09-05,EMP01292,CC0113,AS,3,Lateral Deployment,,CAD,CA,2025-09-06 09:00:00,PAYROLL
EVT00111920,2025-09-06,EMP03727,CC0084,CR,2,Leave Start,,CAD,CA,2025-09-07 12:00:00,PAYROLL
EVT00113336,2025-09-08,EMP02775,CC0105,PA,4,Leave Start,,EUR,FR,2025-09-08 20:00:00,PAYROLL
EVT00113580,2025-09-12,EMP02954,CC0094,AS,4,Step Increment,92730.61,CAD,CA,2025-09-13 15:00:00,PAYROLL
EVT00113495,2025-09-10,EMP01216,CC0069,FI,3,Leave Return,,CAD,CAN,2025-09-10 13:00:00,CORE_HR
EVT00112190,2025-09-12,EMP03769,CC0022,IT,1,Step Increment,84417.23,CAD,CAN,2025-09-12 12:00:00,CORE_HR
EVT00112706,1900-01-01,EMP01779,CC0020,EN,2,Departure,,CAD,CAN,2025-09-26 09:00:00,CORE_HR
EVT00112246,2025-09-16,EMP01356,CC0005,AS,3,Step Increment,84465.55,CAD,CA,2025-09-16 18:00:00,PAYROLL
EVT00113303,2025-09-25,EMP03338,CC0098,AS,4,Step Increment,70983.47,CAD,CAN,2025-09-26 02:00:00,CORE_HR
EVT00113163,2025-09-11,EMP03391,CC0029,PA,3,Leave Start,,JPY,JPN,2025-09-12 07:00:00,CORE_HR
EVT00111848,2025-09-08,EMP00264,CC0093,EX,1,Departure,,CAD,CAN,2025-09-09 06:00:00,CORE_HR
EVT00111961,2025-09-12,EMP03187,CC0080,AS,4,Lateral Deployment,,INR,IND,2025-09-13 05:00:00,CORE_HR
EVT00113455,2025-09-26,EMP00592,CC0051,CR,3,Departure,,CAD,CA,2025-09-26 20:00:00,PAYROLL
EVT00112061,2025-09-22,EMP02956,CC0009,PA,4,Lateral Deployment,,BRL,BR,2025-09-22 07:00:00,PAYROLL
EVT00113579,2025-09-11,EMP00530,CC0037,IT,2,Performance Pay,6890.2,CAD,CAN,2025-09-12 14:00:00,CORE_HR
EVT00112453,2025-09-15,EMP00152,CC0057,FI,4,Step Increment,139553.33,CAD,CA,2025-09-16 12:00:00,PAYROLL
EVT00113454,2025-09-18,EMP01281,CC0086,EC,4,Lateral Deployment,,AED,ARE,2025-09-19 11:00:00,CORE_HR
EVT00113120,2025-09-14,EMP00674,CC0026,EC,5,Performance Pay,11491.4,CAD,CA,2025-09-15 08:00:00,PAYROLL
EVT00112305,2025-09-27,EMP01502,CC0041,AS,3,Departure,,CAD,CAN,2025-09-28 05:00:00,CORE_HR
EVT00112820,2025-09-24,EMP05017,CC0022,EC,1,Leave Start,,CAD,CAN,2025-09-24 18:00:00,CORE_HR
EVT00113151,2025-09-19,EMP04028,CC0049,PA,1,Leave Start,,AUD,AU,2025-09-19 09:00:00,PAYROLL
EVT00112011,2025-09-02,EMP00278,CC0061,AS,5,Lateral Deployment,,CAD,CAN,2025-09-02 09:00:00,CORE_HR
EVT00111743,2025-09-25,EMP04519,CC0036,FI,2,Step Increment,89515.71,CAD,CAN,2025-09-26 15:00:00,CORE_HR
EVT00112926,2025-09-10,EMP03742,CC0107,EN,2,Step Increment,112560.57,CAD,CA,2025-09-11 09:00:00,PAYROLL
EVT00111983,2025-09-24,EMP04498,CC0048,PA,5,Step Increment,107980.15,CAD,CAN,2025-09-24 10:00:00,CORE_HR
EVT00113268,2025-09-20,EMP00342,CC0020,CR,4,Leave Start,,CAD,CA,2025-09-21 11:00:00,PAYROLL
EVT00112179,2025-09-17,EMP01894,CC0033,PA,5,Step Increment,130921.9,CAD,CA,2025-09-17 21:00:00,PAYROLL
EVT00112185,2025-09-16,EMP04795,CC0057,EN,1,Step Increment,95571.03,CAD,CA,2025-09-16 19:00:00,PAYROLL
EVT00112079,2025-09-01,EMP03175,CC0043,EX,2,Step Increment,153359.42,CAD,CAN,2025-09-01 21:00:00,CORE_HR
EVT00111688,2025-09-24,EMP00294,CC0111,IT,2,Step Increment,342393.93,BRL,BRA,2025-09-25 13:00:00,CORE_HR
EVT00112902,2025-09-24,EMP03763,CC0053,EX,2,Step Increment,160914.07,CAD,CAN,2025-09-25 06:00:00,CORE_HR
EVT00113263,2025-09-01,EMP04251,CC0064,IT,4,Step Increment,127943.36,CAD,CA,2025-09-01 17:00:00,PAYROLL
EVT00113575,2025-09-23,EMP02664,CC0117,IT,1,Leave Return,,CAD,CAN,2025-09-24 09:00:00,CORE_HR
EVT00113496,2025-09-10,EMP04279,CC0115,PA,5,Leave Start,,CAD,CAN,2025-09-11 01:00:00,CORE_HR
EVT00112900,2025-09-02,EMP01864,CC0116,IT,4,Step Increment,135914.82,CAD,CA,2025-09-03 12:00:00,PAYROLL
EVT00112232,2025-09-24,EMP03665,CC0114,PA,2,Step Increment,74316.41,CAD,CAN,2025-09-24 22:00:00,CORE_HR
EVT00112180,2025-09-03,EMP01695,CC0093,PA,1,Performance Pay,5643.51,CAD,CAN,2025-09-04 03:00:00,CORE_HR
EVT00111555,2025-09-22,EMP00639,CC0065,FI,1,Performance Pay,335606.99,JPY,JP,2025-09-23 00:00:00,PAYROLL
EVT00112951,2025-09-01,EMP99999,CC0023,EN,3,Leave Return,,CAD,CAN,2025-09-01 14:00:00,CORE_HR
EVT00113568,2025-09-18,EMP01995,CC0117,FI,1,Leave Start,,CAD,CAN,2025-09-19 01:00:00,CORE_HR
EVT00112696,2025-09-27,EMP02491,CC0088,IT,2,Leave Return,,AUD,AUS,2025-09-27 08:00:00,CORE_HR
EVT00113291,2025-09-25,EMP00345,CC0091,IT,2,Step Increment,110966.08,CAD,CA,2025-09-25 21:00:00,PAYROLL
EVT00111542,2025-09-15,EMP03376,CC0074,IT,1,Step Increment,9907552.76,KES,KEN,2025-09-15 15:00:00,CORE_HR
EVT00112611,2025-09-06,EMP03168,CC0059,FI,5,Step Increment,138829.56,CAD,CA,2025-09-07 10:00:00,PAYROLL
EVT00113596,2025-09-05,EMP05053,CC0117,CR,1,Leave Start,,CAD,CAN,2025-09-05 21:00:00,CORE_HR
EVT00111799,2025-09-13,EMP03381,CC0085,EX,2,Promotion,180765.41,CAD,CAN,2025-09-13 23:00:00,CORE_HR
EVT00112838,2025-09-23,EMP01799,CC0067,AS,3,Step Increment,71893.44,CAD,CAN,2025-09-23 09:00:00,CORE_HR
EVT00111534,2025-09-17,EMP04939,CC0096,EX,1,Leave Start,,CAD,CAN,2025-09-17 06:00:00,CORE_HR
EVT00113099,2025-09-15,EMP04089,CC0062,CR,3,Departure,,CAD,CAN,2025-09-16 10:00:00,CORE_HR
EVT00113344,2025-09-14,EMP02073,CC0077,FI,2,Departure,,CAD,CAN,2025-09-15 14:00:00,CORE_HR
EVT00111736,2025-09-18,EMP04586,CC0073,FI,4,Performance Pay,15692.33,CAD,CAN,2025-09-19 08:00:00,CORE_HR
EVT00113131,2025-09-07,EMP04529,CC0005,EN,3,Step Increment,125158.89,CAD,CAN,2025-09-07 11:00:00,CORE_HR
EVT00113475,2025-09-13,EMP03062,CC0070,CR,1,Departure,,CAD,CA,2025-09-14 13:00:00,PAYROLL
EVT00112734,2025-09-20,EMP04902,CC0057,CR,5,Step Increment,90595.69,CAD,CAN,2025-09-20 06:00:00,CORE_HR
EVT00112242,2025-09-25,EMP01150,CC0086,AS,3,Performance Pay,5661.19,EUR,DEU,2025-09-25 06:00:00,CORE_HR
EVT00112519,2025-09-04,EMP01836,CC0011,EC,2,Hire,89585.41,CAD,CA,2025-09-04 14:00:00,PAYROLL
EVT00112700,2025-09-04,EMP02781,CC0053,PA,1,Step Increment,81534.74,CAD,CAN,2025-09-04 11:00:00,CORE_HR
EVT00112408,2025-09-25,EMP02100,CC0071,IT,3,Lateral Deployment,,CAD,CA,2025-09-25 23:00:00,PAYROLL
EVT00112960,2025-09-15,EMP04373,CC0032,PA,1,Lateral Deployment,,CAD,CAN,2025-09-15 09:00:00,CORE_HR
EVT00113240,2025-09-17,EMP01266,CC0091,PA,4,Step Increment,91262.86,CAD,CAN,2025-09-17 06:00:00,CORE_HR
EVT00113081,2025-09-24,EMP04935,CC0054,AS,1,Lateral Deployment,,AED,AE,2025-09-24 22:00:00,PAYROLL
EVT00112589,2025-09-07,EMP02451,CC0118,FI,2,Leave Return,,CAD,CAN,2025-09-08 16:00:00,CORE_HR
EVT00111976,2025-09-12,EMP01469,CC0059,PA,4,Departure,,CAD,CA,2025-09-12 11:00:00,PAYROLL
EVT00112151,2025-09-10,EMP04507,CC0051,EN,1,Step Increment,96307.12,CAD,CA,2025-09-10 11:00:00,PAYROLL
EVT00112432,2025-09-19,EMP00268,CC0117,PA,2,Step Increment,66863.29,CAD,CAN,2025-09-20 10:00:00,CORE_HR
EVT00112375,2025-09-24,EMP00952,CC0118,FI,2,Performance Pay,6849.71,CAD,CA,2025-09-24 20:00:00,PAYROLL
EVT00111682,2025-09-16,EMP03302,CC0044,EN,2,Step Increment,111353.85,CAD,CAN,2025-09-16 20:00:00,CORE_HR
EVT00112088,2025-09-01,EMP01173,CC0061,FI,3,Hire,106229.12,CAD,CA,2025-09-02 12:00:00,PAYROLL
EVT00112449,2025-09-12,EMP04658,CC0074,IT,1,Lateral Deployment,,JPY,JP,2025-09-12 09:00:00,PAYROLL
EVT00112212,2025-09-18,EMP02871,CC0116,IT,1,Performance Pay,5754.95,CAD,CAN,2025-09-19 02:00:00,CORE_HR
EVT00112268,2025-09-04,EMP01337,CC0025,IT,2,Leave Return,,CAD,CA,2025-09-04 09:00:00,PAYROLL
EVT00111648,2025-09-02,EMP04778,CC0055,FI,1,Leave Start,,CAD,CAN,2025-09-03 00:00:00,CORE_HR
EVT00111730,2025-09-15,EMP01393,CC0051,AS,5,Step Increment,98700.09,CAD,CAN,2025-09-16 06:00:00,CORE_HR
EVT00112807,2025-09-01,EMP03818,CC0076,IT,1,Departure,,CAD,CA,2025-09-01 18:00:00,PAYROLL
