event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00068256,2023-11-25,EMP03312,CC0066,IT,1,Lateral Deployment,,CAD,CAN,2023-11-26 15:00:00,CORE_HR
EVT00068352,2023-11-15,EMP01305,CC0025,IT,4,Step Increment,121212.16,CAD,CAN,2023-11-15 21:00:00,CORE_HR
EVT00068313,2023-11-11,EMP03140,CC0068,IT,2,Leave Start,,CAD,CA,2023-11-11 15:00:00,PAYROLL
EVT00068698,2023-11-11,EMP02260,CC0092,IT,1,Performance Pay,7868.54,CAD,CAN,2023-11-11 08:00:00,CORE_HR
EVT00069245,2023-11-25,EMP03628,CC0027,EX,2,Step Increment,133779.71,CAD,CAN,2023-11-26 14:00:00,CORE_HR
EVT00068622,2023-11-14,EMP03318,CC0084,PA,3,Hire,76928.45,CAD,CAN,2023-11-14 22:00:00,CORE_HR
EVT00068867,2023-11-25,EMP02338,CC0011,PA,1,Hire,68342.66,CAD,CAN,2023-11-26 08:00:00,CORE_HR
EVT00067876,2023-11-02,EMP01769,CC0053,AS,2,Departure,,CAD,CAN,2023-11-02 21:00:00,CORE_HR
EVT00067976,2023-11-17,EMP05008,CC0065,PA,4,Departure,,EUR,FRA,2023-11-17 06:00:00,CORE_HR
EVT00067692,2023-11-03,EMP02009,CC0099,CR,3,Step Increment,61829.32,CAD,CA,2023-11-04 09:00:00,PAYROLL
EVT00069444,2023-11-05,EMP01521,CC0007,IT,1,Step Increment,7934325.99,KES,KEN,2023-11-05 13:00:00,CORE_HR
EVT00067926,2023-11-27,EMP05034,CC0078,AS,2,Leave Start,,CAD,CA,2023-11-28 00:00:00,PAYROLL
EVT00069157,2023-11-01,EMP01315,CC0107,IT,3,Step Increment,102991.71,CAD,CA,2023-11-02 13:00:00,PAYROLL
EVT00068445,2023-11-05,EMP02180,CC0073,PA,3,Leave Start,,CAD,CAN,2023-11-06 14:00:00,CORE_HR
EVT00068094,2023-11-12,EMP02755,CC0024,EN,5,Performance Pay,14403.97,CAD,CAN,2023-11-12 22:00:00,CORE_HR
EVT00068284,2023-11-01,EMP00848,CC0097,AS,2,Leave Return,,CAD,CAN,2023-11-01 23:00:00,CORE_HR
EVT00069369,2023-11-19,EMP05019,CC0065,PA,2,Lateral Deployment,,USD,USA,2023-11-19 20:00:00,CORE_HR
EVT00069211,2023-11-24,EMP00239,CC0097,PA,2,Step Increment,67141.86,CAD,CA,2023-11-24 16:00:00,PAYROLL
EVT00068100,2023-11-15,EMP04684,CC0109,IT,4,Leave Return,,CAD,CA,2023-11-15 12:00:00,PAYROLL
EVT00067814,2023-11-19,EMP03023,CC0052,IT,3,Departure,,CAD,CAN,2023-11-20 00:00:00,CORE_HR
EVT00069014,2023-11-20,EMP04493,CC0089,FI,1,Lateral Deployment,,CAD,CA,2023-11-20 15:00:00,PAYROLL
EVT00069198,2023-11-13,EMP04330,CC0110,FI,2,Hire,85983.0,CAD,CAN,2023-11-13 06:00:00,CORE_HR
EVT00068369,2023-11-20,EMP04103,CC0030,EX,3,Performance Pay,18749.51,EUR,DEU,2023-11-20 09:00:00,CORE_HR
EVT00068719,2023-11-23,EMP01843,CC0087,EN,1,Step Increment,86055.94,CAD,CA,2023-11-24 04:00:00,PAYROLL
EVT00068026,2023-11-20,EMP04902,CC0057,CR,5,Leave Start,,CAD,CA,2023-11-20 22:00:00,PAYROLL
EVT00067740,2023-11-02,EMP00260,CC0048,CR,5,Promotion,85006.68,CAD,CA,2023-11-02 20:00:00,PAYROLL
EVT00069317,2023-11-03,EMP02721,CC0085,FI,1,Leave Return,,CAD,CAN,2023-11-03 22:00:00,CORE_HR
EVT00069511,2023-11-16,EMP02638,CC0092,EC,2,Step Increment,98345.9,CAD,CA,2023-11-16 18:00:00,PAYROLL
EVT00069493,2023-11-27,EMP04361,CC0027,PA,1,Step Increment,58998.7,CAD,CAN,2023-11-27 06:00:00,CORE_HR
EVT00068853,2023-11-14,EMP02174,CC0117,EN,2,Performance Pay,6825.12,CAD,CA,2023-11-14 16:00:00,PAYROLL
EVT00069451,2023-11-08,EMP00440,CC0097,EX,2,Step Increment,159592.65,CAD,CAN,2023-11-08 07:00:00,CORE_HR
EVT00069116,2023-11-05,EMP04974,CC0073,EN,3,Leave Start,,CAD,CA,2023-11-06 13:00:00,PAYROLL
EVT00069552,2023-11-11,EMP02339,CC0001,IT,1,Hire,78999.75,CAD,CAN,2023-11-12 14:00:00,CORE_HR
EVT00068692,2023-11-14,EMP01973,CC0026,CR,2,Step Increment,62002.38,XXX,CAN,2023-11-14 15:00:00,CORE_HR
