event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00077939,2024-03-27,EMP01039,CC0052,EN,1,Step Increment,83836.32,CAD,CAN,2024-03-27 14:00:00,CORE_HR
EVT00076771,2024-03-26,EMP02464,CC0116,PA,1,Leave Return,,CAD,CA,2024-03-27 08:00:00,PAYROLL
EVT00077171,2024-03-09,EMP01566,CC0083,PA,2,Performance Pay,10296.56,CAD,CA,2024-03-10 07:00:00,PAYROLL
EVT00076962,2024-03-26,EMP00886,CC0055,PA,1,Step Increment,68862.55,CAD,CA,2024-03-27 07:00:00,PAYROLL
EVT00077236,2024-03-15,EMP03206,CC0090,PA,1,Step Increment,65674.19,XXX,CA,2024-03-16 04:00:00,PAYROLL
EVT00076185,2024-03-01,EMP00438,CC0108,EX,1,Step Increment,9141374.47,INR,IND,2024-03-01 11:00:00,CORE_HR
EVT00076440,2024-03-14,EMP02510,CC0013,CR,2,Step Increment,56683.08,CAD,CA,2024-03-15 02:00:00,PAYROLL
EVT00077968,2024-03-12,EMP02528,CC0007,AS,1,Leave Start,,USD,USA,2024-03-13 04:00:00,CORE_HR
EVT00076229,2024-03-19,EMP02840,CC0092,FI,1,Leave Return,,CAD,CAN,2024-03-19 21:00:00,CORE_HR
EVT00077886,2024-03-24,EMP00018,CC0073,PA,5,Step Increment,112229.27,CAD,CA,2024-03-25 01:00:00,PAYROLL
EVT00077124,2024-03-10,EMP01236,CC0119,FI,5,Performance Pay,11760.76,CAD,CAN,2024-03-10 10:00:00,CORE_HR
EVT00076256,2024-03-06,EMP03268,CC0096,CR,1,Step Increment,55258.92,CAD,CA,2024-03-06 23:00:00,PAYROLL
EVT00077100,2024-03-05,EMP01126,CC0090,IT,1,Leave Return,,CAD,CA,2024-03-05 23:00:00,PAYROLL
EVT00076451,2024-03-24,EMP02008,CC0089,PA,4,Step Increment,89496.7,CAD,CAN,2024-03-24 20:00:00,CORE_HR
EVT00075908,2024-03-23,EMP02319,CC0048,PA,3,Promotion,77900.6,CAD,CAN,2024-03-23 18:00:00,CORE_HR
EVT00077298,2024-03-21,EMP04604,CC0009,PA,3,Performance Pay,5768.12,GBP,GB,2024-03-22 13:00:00,PAYROLL
EVT00076726,2024-03-25,EMP03579,CC0036,EX,1,Promotion,141236.92,CAD,CA,2024-03-26 03:00:00,PAYROLL
EVT00076715,2024-03-03,EMP01298,CC0079,FI,3,Leave Start,,CAD,CA,2024-03-03 07:00:00,PAYROLL
EVT00077159,2024-03-17,EMP05023,CC0084,PA,3,Performance Pay,10609.9,CAD,CAN,2024-03-17 08:00:00,CORE_HR
EVT00077879,2024-03-09,EMP04556,CC0099,PA,3,Leave Start,,CAD,CAN,2024-03-10 05:00:00,CORE_HR
EVT00076585,2024-03-04,EMP03153,CC0106,EN,2,Promotion,103720.36,CAD,CA,2024-03-04 14:00:00,PAYROLL
EVT00077195,2024-03-18,EMP03124,CC0055,EN,3,Hire,117870.28,CAD,CAN,2024-03-20 10:00:00,CORE_HR
EVT00077878,2024-03-14,EMP99999,CC0056,PA,2,Hire,64934.66,CAD,CAN,2024-03-14 08:00:00,CORE_HR
EVT00077369,2024-03-17,EMP00631,CC0015,AS,1,Step Increment,58247.9,CAD,CA,2024-03-17 16:00:00,PAYROLL
EVT00077418,2024-03-18,EMP00394,CC0018,IT,3,Step Increment,117266.13,CAD,CAN,2024-03-19 08:00:00,CORE_HR
EVT00076555,2024-03-02,EMP02543,CC0001,IT,4,Lateral Deployment,,CAD,CAN,2024-03-02 13:00:00,CORE_HR
EVT00076582,2024-03-11,EMP00639,CC0065,FI,1,Step Increment,8020715.93,KES,KE,2024-03-11 07:00:00,PAYROLL
EVT00076089,2024-03-02,EMP00590,CC0112,EC,5,Performance Pay,12442.51,CAD,CAN,2024-03-02 15:00:00,CORE_HR
EVT00077678,2024-03-17,EMP02007,CC0060,IT,1,Leave Return,,CAD,CAN,2024-03-17 08:00:00,CORE_HR
EVT00077560,2024-03-12,EMP04437,CC0071,EN,5,Lateral Deployment,,CAD,CA,2024-03-12 06:00:00,PAYROLL
EVT00077739,2024-03-17,EMP02275,CC0003,EC,1,Leave Start,,CAD,CAN,2024-03-17 22:00:00,CORE_HR
EVT00077097,2024-03-11,EMP01744,CC0038,PA,2,Promotion,79140.41,CAD,CA,2024-03-12 11:00:00,PAYROLL
EVT00077972,2024-03-14,EMP03787,CC0010,AS,1,Leave Start,,CAD,CA,2024-03-14 19:00:00,PAYROLL
EVT00076672,2024-03-11,EMP04385,CC0111,AS,1,Leave Start,,MXN,MEX,2024-03-11 14:00:00,CORE_HR
EVT00076900,2024-03-08,EMP04701,CC0055,CR,2,Step Increment,55783.23,CAD,CA,2024-03-09 14:00:00,PAYROLL
EVT00076201,2024-03-11,EMP03195,CC0105,IT,1,Leave Start,,INR,IND,2024-03-11 06:00:00,CORE_HR
EVT00077979,2024-03-20,EMP04243,CC0063,IT,1,Departure,,CAD,CAN,2024-03-20 10:00:00,CORE_HR
EVT00076978,2024-03-12,EMP02134,CC0116,EN,2,Step Increment,109652.88,CAD,CAN,2024-03-13 09:00:00,CORE_HR
EVT00076294,2024-03-12,EMP04442,CC0094,IT,5,Lateral Deployment,,CAD,CAN,2024-03-13 12:00:00,CORE_HR
EVT00076452,2024-03-26,EMP02475,CC0050,AS,4,Leave Start,,CAD,CA,2024-03-28 12:00:00,PAYROLL
EVT00077469,2024-03-07,EMP01388,CC0053,PA,3,Lateral Deployment,,CAD,CAN,2024-03-07 21:00:00,CORE_HR
EVT00077809,2024-03-09,EMP04969,CC0041,FI,4,Departure,,CAD,CAN,2024-03-09 11:00:00,CORE_HR
EVT00077353,2024-03-25,EMP04321,CC0120,EN,5,Leave Return,,CAD,CAN,2024-03-26 01:00:00,CORE_HR
EVT00077953,2024-03-13,EMP03035,CC0086,EN,1,Step Increment,281419.79,BRL,BRA,2024-03-13 13:00:00,CORE_HR
EVT00075996,2024-03-17,EMP03633,CC0083,EC,1,Step Increment,71418.4,CAD,CAN,2024-03-18 13:00:00,CORE_HR
EVT00076402,2024-03-10,EMP00409,CC0081,IT,5,Leave Start,,CAD,CAN,2024-03-10 21:00:00,CORE_HR
EVT00076123,2024-03-26,EMP00932,CC0075,EX,1,Lateral Deployment,,CAD,CAN,2024-03-27 08:00:00,CORE_HR
EVT00076140,2024-03-25,EMP01275,CC0075,EN,4,Step Increment,131106.93,CAD,CAN,2024-03-25 15:00:00,CORE_HR
