event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00007559,2021-04-27,EMP05000,CC0031,IT,5,Performance Pay,122696.57,MXN,MX,2021-04-29 20:00:00,PAYROLL
EVT00006110,2021-04-19,EMP00684,CC0089,PA,3,Performance Pay,9738.04,CAD,CA,2021-04-19 06:00:00,PAYROLL
EVT00007289,2021-04-25,EMP00993,CC0056,IT,4,Step Increment,106028.29,CAD,CAN,2021-04-26 11:00:00,CORE_HR
EVT00006250,2021-04-03,EMP00510,CC0053,PA,3,Promotion,72863.33,CAD,CAN,2021-04-03 19:00:00,CORE_HR
EVT00007170,2021-04-21,EMP03813,CC0107,FI,3,Step Increment,95574.79,CAD,CAN,2021-04-22 01:00:00,CORE_HR
EVT00007930,2021-04-15,EMP02934,CC0006,IT,3,Step Increment,94433.95,CAD,CA,2021-04-16 06:00:00,PAYROLL
EVT00006844,2021-04-01,EMP00848,CC0097,AS,2,Hire,57577.06,CAD,CAN,2021-04-02 05:00:00,CORE_HR
EVT00007282,2021-04-08,EMP00221,CC0108,IT,1,Lateral Deployment,,SGD,SGP,2021-04-08 12:00:00,CORE_HR
EVT00006188,2021-04-14,EMP00090,CC0069,AS,2,Performance Pay,7107.69,CAD,CA,2021-04-14 06:00:00,PAYROLL
EVT00006491,2021-04-24,EMP02318,CC0043,AS,4,Leave Return,,CAD,CAN,2021-04-24 06:00:00,CORE_HR
EVT00007556,2021-04-14,EMP02029,CC0103,IT,1,Step Increment,76627.57,CAD,CAN,2021-04-14 17:00:00,CORE_HR
EVT00007249,2021-04-21,EMP00543,CC0037,IT,2,Performance Pay,9799.54,CAD,CA,2021-04-22 13:00:00,PAYROLL
EVT00007328,2021-04-22,EMP01779,CC0020,EN,2,Promotion,118222.15,CAD,CAN,2021-04-23 01:00:00,CORE_HR
EVT00007168,2021-04-07,EMP02016,CC0068,EX,1,Leave Start,,CAD,CAN,2021-04-07 15:00:00,CORE_HR
EVT00006943,2021-04-19,EMP01418,CC0061,PA,1,Hire,60991.45,CAD,CAN,2021-04-20 07:00:00,CORE_HR
EVT00007683,2021-04-12,EMP03476,CC0029,EC,1,Step Increment,4018541.62,INR,IND,2021-04-13 04:00:00,CORE_HR
EVT00007795,2021-04-14,EMP03578,CC0048,EC,3,Leave Return,,CAD,CA,2021-04-14 08:00:00,PAYROLL
EVT00006243,2021-04-26,EMP02835,CC0087,EC,2,Step Increment,81469.4,CAD,CA,2021-04-27 12:00:00,PAYROLL
EVT00007760,2021-04-11,EMP01790,CC0037,IT,2,Lateral Deployment,,CAD,CAN,2021-04-12 08:00:00,CORE_HR
EVT00007682,2021-04-01,EMP00753,CC0024,AS,1,Leave Return,,CAD,CAN,2021-04-02 11:00:00,CORE_HR
EVT00005895,2021-04-27,EMP01187,CC0002,AS,3,Step Increment,65213.8,CAD,CAN,2021-04-28 08:00:00,CORE_HR
EVT00007728,2021-04-23,EMP01197,CC0067,IT,4,Step Increment,124817.82,CAD,CA,2021-04-24 04:00:00,PAYROLL
EVT00006518,2021-04-04,EMP02656,CC0079,EN,1,Lateral Deployment,,CAD,CA,2021-04-04 23:00:00,PAYROLL
EVT00007605,2021-04-01,EMP02865,CC0015,FI,2,Step Increment,87655.02,CAD,CAN,2021-04-02 15:00:00,CORE_HR
EVT00006367,2021-04-19,EMP04905,CC0044,FI,1,Leave Return,,CAD,CAN,2021-04-19 15:00:00,CORE_HR
EVT00007236,2021-04-21,EMP02504,CC0117,AS,4,Leave Return,,CAD,CA,2021-04-21 13:00:00,PAYROLL
EVT00006158,2021-04-16,EMP02400,CC0069,EX,1,Leave Return,,CAD,CAN,2021-04-17 01:00:00,CORE_HR
EVT00007082,2021-04-03,EMP02017,CC0104,EC,1,Step Increment,71707.13,CAD,CA,2021-04-03 15:00:00,PAYROLL
