event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00037888,2022-08-18,EMP02336,CC0005,AS,1,Leave Return,,CAD,CAN,2022-08-18 18:00:00,CORE_HR
EVT00039202,2022-08-05,EMP03907,CC0011,EC,4,Hire,116927.33,CAD,CA,2022-08-06 14:00:00,PAYROLL
EVT00038930,2022-08-21,EMP01643,CC0117,CR,4,Performance Pay,7264.6,CAD,CAN,2022-08-21 14:00:00,CORE_HR
EVT00039566,2022-08-05,EMP00648,CC0115,EN,1,Promotion,80919.32,CAD,CA,2022-08-05 18:00:00,PAYROLL
EVT00039343,2022-08-26,EMP02165,CC0039,FI,2,Step Increment,89250.19,CAD,CAN,2022-08-26 17:00:00,CORE_HR
EVT00039079,2022-08-12,EMP00027,CC0089,AS,1,Leave Start,,CAD,CAN,2022-08-13 10:00:00,CORE_HR
EVT00038151,2022-08-14,EMP00131,CC0077,IT,1,Leave Start,,CAD,CA,2022-08-14 18:00:00,PAYROLL
EVT00038502,2022-08-23,EMP04175,CC0050,PA,3,Leave Return,,CAD,CA,2022-08-23 16:00:00,PAYROLL
EVT00038212,2022-08-14,EMP03714,CC0020,IT,1,Step Increment,81977.98,CAD,CA,2022-08-14 17:00:00,PAYROLL
EVT00038792,2022-08-18,EMP04266,CC0057,FI,4,Lateral Deployment,,CAD,CAN,2022-08-19 12:00:00,CORE_HR
EVT00037746,2022-08-05,EMP02322,CC0058,CR,2,Step Increment,55720.43,CAD,CAN,2022-08-05 23:00:00,CORE_HR
EVT00039298,2022-08-15,EMP01340,CC0059,IT,2,Promotion,89852.96,CAD,CAN,2022-08-16 06:00:00,CORE_HR
EVT00038474,2022-08-20,EMP01605,CC0106,EC,5,Lateral Deployment,,CAD,CAN,2022-08-21 03:00:00,CORE_HR
EVT00038510,2022-08-16,EMP02400,CC0069,EX,1,Lateral Deployment,,CAD,CAN,2022-08-16 09:00:00,CORE_HR
EVT00037719,2022-08-03,EMP02874,CC0080,IT,1,Leave Start,,AED,ARE,2022-08-03 10:00:00,CORE_HR
EVT00039375,1900-01-01,EMP00116,CC0015,IT,4,Leave Start,,CAD,CA,2022-08-05 06:00:00,PAYROLL
EVT00039022,2022-08-09,EMP00125,CC0112,IT,1,Promotion,77356.17,CAD,CAN,2022-08-09 18:00:00,CORE_HR
EVT00039167,2022-08-03,EMP01384,CC0098,PA,3,Leave Start,,CAD,CA,2022-08-03 20:00:00,PAYROLL
EVT00037780,2022-08-25,EMP03669,CC0014,EN,2,Leave Start,,CAD,CAN,2022-08-26 02:00:00,CORE_HR
