event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00040297,2022-09-17,EMP04148,CC0098,FI,5,Leave Start,,CAD,CAN,2022-09-17 15:00:00,CORE_HR
EVT00040784,2022-09-04,EMP00760,CC0064,PA,4,Step Increment,85892.59,CAD,CA,2022-09-05 01:00:00,PAYROLL
EVT00040799,2022-09-01,EMP00493,CC0034,PA,5,Step Increment,89469.12,CAD,CAN,2022-09-01 08:00:00,CORE_HR
EVT00040724,2022-09-05,EMP01254,CC0051,IT,5,Step Increment,122968.03,CAD,CAN,2022-09-05 16:00:00,CORE_HR
EVT00040378,2022-09-11,EMP00538,CC0060,CR,4,Departure,,CAD,CAN,2022-09-11 14:00:00,CORE_HR
EVT00041577,2022-09-08,EMP04130,CC0058,EC,3,Leave Return,,CAD,CAN,2022-09-09 01:00:00,CORE_HR
EVT00041431,2022-09-02,EMP00222,CC0119,PA,4,Step Increment,89891.72,CAD,CAN,2022-09-03 14:00:00,CORE_HR
EVT00041028,2022-09-27,EMP00893,CC0024,IT,2,Lateral Deployment,,CAD,CA,2022-09-28 07:00:00,PAYROLL
EVT00041460,2022-09-11,EMP01088,CC0032,CR,2,Lateral Deployment,,CAD,CAN,2022-09-12 09:00:00,CORE_HR
EVT00039683,2022-09-03,EMP02875,CC0111,FI,2,Leave Start,,SGD,SG,2022-09-04 14:00:00,PAYROLL
EVT00041014,2022-09-09,EMP01237,CC0103,EX,1,Leave Start,,CAD,CAN,2022-09-09 22:00:00,CORE_HR
EVT00040667,2022-09-20,EMP01734,CC0040,EC,3,Lateral Deployment,,CAD,CAN,2022-09-21 13:00:00,CORE_HR
EVT00040180,2022-09-21,EMP03529,CC0080,EC,4,Step Increment,82001.76,USD,USA,2022-09-21 23:00:00,CORE_HR
EVT00040223,2022-09-15,EMP01027,CC0044,AS,4,Leave Start,,CAD,CAN,2022-09-15 06:00:00,CORE_HR
EVT00040129,2022-09-25,EMP04088,CC0053,PA,2,Step Increment,65346.2,CAD,CAN,2022-09-25 12:00:00,CORE_HR
EVT00041403,2022-09-25,EMP04584,CC0064,FI,2,Leave Return,,CAD,CA,2022-09-25 19:00:00,PAYROLL
EVT00040618,2022-09-24,EMP04185,CC0020,AS,3,Promotion,52142.29,CAD,CAN,2022-09-24 10:00:00,CORE_HR
EVT00040384,2022-09-12,EMP00625,CC0027,PA,1,Lateral Deployment,,CAD,CA,2022-09-13 14:00:00,PAYROLL
EVT00040034,2022-09-07,EMP01820,CC0086,EC,3,Step Increment,11046752.97,KES,KE,2022-09-11 07:00:00,PAYROLL
EVT00041273,2022-09-02,EMP01499,CC0010,PA,2,Lateral Deployment,,CAD,CAN,2022-09-02 09:00:00,CORE_HR
EVT00040759,2022-09-01,EMP02147,CC0016,PA,3,Lateral Deployment,,CAD,CA,2022-09-02 09:00:00,PAYROLL
EVT00041146,2022-09-03,EMP01280,CC0072,EX,1,Performance Pay,11762.51,CAD,CA,2022-09-04 01:00:00,PAYROLL
EVT00041114,2022-09-11,EMP00870,CC0020,IT,4,Leave Return,,CAD,CAN,2022-09-12 04:00:00,CORE_HR
EVT00041413,2022-09-18,EMP00618,CC0118,FI,4,Step Increment,100404.54,CAD,CAN,2022-09-18 18:00:00,CORE_HR
EVT00040501,2022-09-07,EMP03727,CC0084,CR,2,Step Increment,71892.47,CAD,CAN,2022-09-07 22:00:00,CORE_HR
EVT00039731,2022-09-08,EMP03946,CC0034,EC,2,Leave Start,,CAD,CAN,2022-09-08 20:00:00,CORE_HR
EVT00040048,2022-09-05,EMP01124,CC0072,EX,1,Promotion,131140.54,CAD,CAN,2022-09-05 07:00:00,CORE_HR
EVT00041197,2022-09-15,EMP02805,CC0011,EN,1,Leave Start,,CAD,CA,2022-09-17 11:00:00,PAYROLL
EVT00041453,2022-09-02,EMP02974,CC0075,EX,3,Departure,,CAD,CAN,2022-09-02 10:00:00,CORE_HR
EVT00039819,2022-09-03,EMP02448,CC0042,PA,1,Leave Start,,CAD,CAN,2022-09-03 22:00:00,CORE_HR
EVT00041216,2022-09-13,EMP03538,CC0099,PA,2,Step Increment,63708.17,CAD,CAN,2022-09-13 19:00:00,CORE_HR
EVT00040981,2022-09-18,EMP02436,CC0087,EN,3,Promotion,81274.2,CAD,CAN,2022-09-18 22:00:00,CORE_HR
EVT00041427,2022-09-10,EMP04171,CC0120,IT,2,Hire,106833.27,CAD,CA,2022-09-10 13:00:00,PAYROLL
EVT00041304,2022-09-04,EMP02881,CC0058,PA,1,Step Increment,64019.61,CAD,CAN,2022-09-04 19:00:00,CORE_HR
EVT00039710,2022-09-01,EMP00809,CC0062,EX,1,Leave Start,,CAD,CAN,2022-09-01 08:00:00,CORE_HR
EVT00040633,2022-09-04,EMP01208,CC0032,AS,3,Hire,67099.59,CAD,CA,2022-09-04 08:00:00,PAYROLL
EVT00041034,2022-09-18,EMP03354,CC0013,FI,1,Step Increment,74847.68,CAD,CA,2022-09-18 17:00:00,PAYROLL
EVT00040885,2022-09-13,EMP01924,CC0057,EN,2,Leave Return,,CAD,CAN,2022-09-13 12:00:00,CORE_HR
EVT00040720,2022-09-16,EMP00766,CC0046,EN,2,Step Increment,102973.22,AUD,AUS,2022-09-16 23:00:00,CORE_HR
EVT00040704,2022-09-21,EMP02525,CC0006,FI,5,Step Increment,85369.55,CAD,CA,2022-09-21 21:00:00,PAYROLL
EVT00040306,2022-09-06,EMP00313,CC0058,FI,5,Step Increment,106271.82,CAD,CAN,2022-09-06 10:00:00,CORE_HR
EVT00039963,2022-09-06,EMP03572,CC0081,FI,1,Departure,,CAD,CA,2022-09-07 15:00:00,PAYROLL
EVT00041312,2022-09-23,EMP04645,CC0085,FI,1,Performance Pay,4042.15,CAD,CAN,2022-09-23 08:00:00,CORE_HR
EVT00041040,2022-09-14,EMP02756,CC0057,EC,1,Step Increment,74927.1,CAD,CA,2022-09-14 08:00:00,PAYROLL
EVT00040355,2022-09-25,EMP00466,CC0114,IT,2,Step Increment,94087.6,CAD,CAN,2022-09-26 05:00:00,CORE_HR
EVT00041517,2022-09-27,EMP02817,CC0018,IT,1,Promotion,72272.28,CAD,CA,2022-09-28 07:00:00,PAYROLL
EVT00041437,2022-09-26,EMP00223,CC0068,IT,2,Performance Pay,4488.41,CAD,CAN,2022-09-27 09:00:00,CORE_HR
EVT00039813,2022-09-14,EMP02417,CC0008,EN,2,Performance Pay,12098.17,CAD,CAN,2022-09-15 08:00:00,CORE_HR
EVT00041255,2022-09-23,EMP03134,CC0019,EC,3,Step Increment,100807.83,CAD,CAN,2022-09-23 17:00:00,CORE_HR
EVT00040016,2022-09-23,EMP02984,CC0093,FI,3,Performance Pay,9878.18,CAD,CA,2022-09-24 08:00:00,PAYROLL
EVT00040390,2022-09-08,EMP00533,CC0037,FI,1,Leave Start,,CAD,CAN,2022-09-08 22:00:00,CORE_HR
EVT00040091,2022-09-15,EMP04774,CC0097,IT,4,Departure,,CAD,CAN,2022-09-15 14:00:00,CORE_HR
EVT00040776,2022-09-06,EMP02225,CC0096,PA,2,Leave Start,,CAD,CAN,2022-09-06 18:00:00,CORE_HR
EVT00041331,2022-09-19,EMP01403,CC0107,PA,2,Step Increment,72057.58,CAD,CAN,2022-09-19 21:00:00,CORE_HR
EVT00040309,2022-09-23,EMP03319,CC0026,CR,3,Performance Pay,2944.99,CAD,CA,2022-09-23 06:00:00,PAYROLL
EVT00041374,2022-09-24,EMP00582,CC0110,PA,1,Step Increment,65455.75,CAD,CA,2022-09-24 15:00:00,PAYROLL
EVT00040232,2022-09-12,EMP03678,CC0014,EX,2,Leave Start,,CAD,CAN,2022-09-13 00:00:00,CORE_HR
EVT00040349,2022-09-06,EMP04711,CC0118,FI,5,Step Increment,117940.69,CAD,CAN,2022-09-06 22:00:00,CORE_HR
EVT00039812,2022-09-16,EMP02264,CC0100,EN,4,Step Increment,125044.87,CAD,CAN,2022-09-16 11:00:00,CORE_HR
EVT00040849,2022-09-03,EMP01166,CC0115,IT,3,Performance Pay,7260.55,CAD,CAN,2022-09-04 11:00:00,CORE_HR
EVT00040958,2022-09-08,EMP01413,CC0020,AS,2,Lateral Deployment,,CAD,CAN,2022-09-08 23:00:00,CORE_HR
EVT00040966,2022-09-10,EMP00267,CC0067,PA,1,Step Increment,52924.17,CAD,CAN,2022-09-10 13:00:00,CORE_HR
EVT00041545,2022-09-14,EMP01739,CC0119,EN,3,Leave Return,,CAD,CA,2022-09-14 20:00:00,PAYROLL
EVT00040886,2022-09-25,EMP00255,CC0036,AS,5,Leave Return,,CAD,CAN,2022-09-25 18:00:00,CORE_HR
EVT00040525,2022-09-26,EMP00673,CC0104,FI,4,Step Increment,111433.49,CAD,CAN,2022-09-26 12:00:00,CORE_HR
EVT00041535,2022-09-23,EMP01947,CC0036,EX,1,Leave Return,,CAD,CAN,2022-09-24 02:00:00,CORE_HR
EVT00040955,2022-09-10,EMP00779,CC0104,EC,2,Performance Pay,4359.51,CAD,CAN,2022-09-10 23:00:00,CORE_HR
EVT00039879,2022-09-04,EMP01843,CC0087,EN,1,Step Increment,88073.73,CAD,CAN,2022-09-05 01:00:00,CORE_HR
EVT00040282,2022-09-13,EMP03693,CC0048,FI,2,Performance Pay,3590.68,CAD,CAN,2022-09-13 15:00:00,CORE_HR
EVT00040872,2022-09-10,EMP03817,CC0097,IT,4,Step Increment,127161.96,CAD,CA,2022-09-11 04:00:00,PAYROLL
EVT00041376,2022-09-22,EMP03137,CC0051,EC,3,Step Increment,92596.74,CAD,CAN,2022-09-22 17:00:00,CORE_HR
EVT00039775,2022-09-25,EMP03350,CC0053,PA,5,Lateral Deployment,,CAD,CAN,2022-09-26 15:00:00,CORE_HR
EVT00040020,2022-09-21,EMP00601,CC0082,FI,3,Promotion,89975.35,CAD,CAN,2022-09-22 02:00:00,CORE_HR
EVT00039895,2022-09-07,EMP04128,CC0051,IT,2,Leave Start,,CAD,CAN,2022-09-08 06:00:00,CORE_HR
EVT00040369,2022-09-06,EMP04630,CC0119,AS,3,Step Increment,63650.88,CAD,CAN,2022-09-07 04:00:00,CORE_HR
EVT00039840,2022-09-09,EMP01541,CC0098,IT,1,Performance Pay,8403.28,CAD,CA,2022-09-09 22:00:00,PAYROLL
EVT00040764,2022-09-27,EMP00105,CC0021,AS,3,Performance Pay,5454.03,CAD,CA,2022-09-27 22:00:00,PAYROLL
EVT00041523,2022-09-24,EMP02553,CC0038,PA,1,Performance Pay,3363.62,CAD,CAN,2022-09-24 14:00:00,CORE_HR
EVT00039930,2022-09-15,EMP01162,CC0031,AS,2,Step Increment,170883.02,AED,ARE,2022-09-16 04:00:00,CORE_HR
EVT00040514,2022-09-27,EMP00213,CC0087,PA,2,Leave Return,,CAD,CA,2022-09-27 11:00:00,PAYROLL
EVT00041572,2022-09-15,EMP03808,CC0087,AS,3,Step Increment,65017.3,CAD,CA,2022-09-16 14:00:00,PAYROLL
EVT00040533,2022-09-19,EMP01314,CC0061,PA,2,Step Increment,64684.38,CAD,CAN,2022-09-19 20:00:00,CORE_HR
EVT00041185,2022-09-27,EMP01767,CC0024,AS,4,Step Increment,70108.23,CAD,CA,2022-09-27 15:00:00,PAYROLL
EVT00040956,2022-09-18,EMP03180,CC0062,AS,2,Leave Start,,XXX,CAN,2022-09-19 08:00:00,CORE_HR
EVT00039773,2022-09-03,EMP04369,CC0020,IT,1,Step Increment,86666.94,CAD,CAN,2022-09-04 00:00:00,CORE_HR
EVT00040340,2022-09-13,EMP01214,CC0014,AS,1,Promotion,54217.9,CAD,CAN,2022-09-13 11:00:00,CORE_HR
EVT00040367,2022-09-17,EMP01243,CC0074,FI,3,Leave Start,,INR,IN,2022-09-18 13:00:00,PAYROLL
EVT00040826,2022-09-23,EMP04945,CC0102,IT,1,Step Increment,84378.99,CAD,CAN,2022-09-23 19:00:00,CORE_HR
EVT00040478,2022-09-15,EMP01911,CC0117,CR,5,Performance Pay,6150.96,CAD,CAN,2022-09-15 06:00:00,CORE_HR
EVT00041305,2022-09-10,EMP02062,CC0037,PA,1,Departure,,CAD,CA,2022-09-11 03:00:00,PAYROLL
EVT00041215,2022-09-05,EMP04982,CC0106,IT,3,Performance Pay,9964.95,CAD,CAN,2022-09-05 09:00:00,CORE_HR
EVT00040017,2022-09-13,EMP03443,CC0068,IT,1,Performance Pay,4998.08,CAD,CAN,2022-09-13 18:00:00,CORE_HR
EVT00040510,2022-09-27,EMP00924,CC0031,EN,2,Step Increment,56971.88,GBP,GB,2022-09-28 12:00:00,PAYROLL
EVT00040765,2022-09-09,EMP01007,CC0019,IT,1,Step Increment,73232.7,CAD,CAN,2022-09-10 09:00:00,CORE_HR
EVT00040043,2022-09-22,EMP01464,CC0036,EX,1,Departure,,CAD,CAN,2022-09-23 03:00:00,CORE_HR
EVT00040991,2022-09-21,EMP04097,CC0039,CR,2,Step Increment,44646.01,CAD,CAN,2022-09-21 19:00:00,CORE_HR
EVT00039910,2022-09-21,EMP02453,CC0073,IT,1,Step Increment,85552.31,CAD,CAN,2022-09-21 15:00:00,CORE_HR
EVT00039918,2022-09-26,EMP03180,CC0062,AS,2,Leave Start,,CAD,CAN,2022-09-26 16:00:00,CORE_HR
EVT00040988,2022-09-15,EMP02968,CC0075,PA,4,Promotion,80772.32,CAD,CA,2022-09-16 15:00:00,PAYROLL
EVT00039987,2022-09-11,EMP01268,CC0065,EN,5,Departure,,USD,USA,2022-09-11 21:00:00,CORE_HR
EVT00040138,2022-09-18,EMP02098,CC0114,EC,3,Leave Start,,CAD,CA,2022-09-19 13:00:00,PAYROLL
EVT00040861,2022-09-17,EMP01587,CC0104,PA,3,Departure,,CAD,CA,2022-09-17 18:00:00,PAYROLL
EVT00039693,2022-09-13,EMP03589,CC0108,IT,3,Lateral Deployment,,JPY,JPN,2022-09-14 15:00:00,CORE_HR
EVT00040599,2022-09-03,EMP02280,CC0052,FI,2,Leave Start,,CAD,CA,2022-09-04 13:00:00,PAYROLL
EVT00040351,2022-09-21,EMP03357,CC0013,IT,3,Performance Pay,9645.64,CAD,CAN,2022-09-22 12:00:00,CORE_HR
EVT00041465,2022-09-27,EMP01388,CC0053,PA,3,Leave Start,,CAD,CAN,2022-09-27 08:00:00,CORE_HR
EVT00040650,2022-09-24,EMP04789,CC0023,EX,3,Step Increment,147646.05,CAD,CAN,2022-09-24 10:00:00,CORE_HR
EVT00041483,2022-09-07,EMP02112,CC0014,EX,1,Hire,124415.08,CAD,CA,2022-09-07 20:00:00,PAYROLL
EVT00040973,2022-09-02,EMP04613,CC0046,IT,3,Hire,76710.78,EUR,DEU,2022-09-03 04:00:00,CORE_HR
EVT00040255,2022-09-20,EMP00449,CC0040,EX,1,Performance Pay,14324.05,CAD,CA,2022-09-21 03:00:00,PAYROLL
EVT00040580,2022-09-27,EMP04797,CC0097,IT,4,Step Increment,112021.74,CAD,CAN,2022-09-28 04:00:00,CORE_HR
EVT00041173,2022-09-13,EMP01274,CC0092,PA,4,Promotion,92669.35,CAD,CA,2022-09-13 07:00:00,PAYROLL
EVT00041371,2022-09-24,EMP00184,CC0039,PA,1,Lateral Deployment,,CAD,CAN,2022-09-24 11:00:00,CORE_HR
EVT00039686,2022-09-09,EMP04834,CC0093,FI,4,Step Increment,98761.03,CAD,CA,2022-09-09 17:00:00,PAYROLL
EVT00039805,2022-09-27,EMP04877,CC0102,PA,2,Departure,,CAD,CA,2022-09-28 04:00:00,PAYROLL
EVT00040177,2022-09-27,EMP04887,CC0008,EX,1,Hire,122157.72,CAD,CAN,2022-09-28 12:00:00,CORE_HR
EVT00039937,2022-09-27,EMP03051,CC0094,EN,2,Step Increment,101377.07,CAD,CA,2022-09-28 02:00:00,PAYROLL
EVT00039961,2022-09-06,EMP01450,CC0054,EC,1,Performance Pay,5336.46,GBP,GBR,2022-09-06 19:00:00,CORE_HR
EVT00040267,2022-09-15,EMP03178,CC0003,PA,1,Performance Pay,2892.43,CAD,CA,2022-09-17 01:00:00,PAYROLL
EVT00041506,2022-09-24,EMP00131,CC0077,IT,1,Step Increment,76081.72,CAD,CAN,2022-09-24 08:00:00,CORE_HR
EVT00040321,2022-09-04,EMP03539,CC0046,PA,2,Leave Return,,JPY,JPN,2022-09-05 14:00:00,CORE_HR
EVT00041471,2022-09-11,EMP02566,CC0077,PA,4,Hire,87236.78,CAD,CAN,2022-09-12 06:00:00,CORE_HR
EVT00041058,2022-09-20,EMP03220,CC0077,FI,2,Step Increment,77487.14,CAD,CA,2022-09-20 12:00:00,PAYROLL
EVT00041042,2022-09-06,EMP03240,CC0055,PA,5,Leave Return,,CAD,CAN,2022-09-07 04:00:00,CORE_HR
EVT00040229,2022-09-25,EMP02499,CC0039,AS,3,Step Increment,72127.22,CAD,CAN,2022-09-25 09:00:00,CORE_HR
EVT00039861,2022-09-01,EMP04037,CC0060,EN,2,Promotion,104163.17,CAD,CA,2022-09-01 22:00:00,PAYROLL
EVT00040084,2022-09-09,EMP00719,CC0006,PA,1,Leave Start,,CAD,CA,2022-09-10 09:00:00,PAYROLL
EVT00040862,2022-09-04,EMP01495,CC0055,IT,1,Promotion,74871.86,CAD,CAN,2022-09-05 05:00:00,CORE_HR
EVT00040436,2022-09-05,EMP01752,CC0063,EN,2,Step Increment,92425.04,CAD,CAN,2022-09-05 13:00:00,CORE_HR
EVT00040556,2022-09-11,EMP04017,CC0002,IT,2,Step Increment,89638.94,CAD,CAN,2022-09-12 05:00:00,CORE_HR
EVT00039892,2022-09-18,EMP02566,CC0077,PA,4,Departure,,CAD,CA,2022-09-18 21:00:00,PAYROLL
EVT00041148,2022-09-14,EMP03697,CC0006,PA,2,Step Increment,68460.33,CAD,CAN,2022-09-15 11:00:00,CORE_HR
EVT00039848,2022-09-05,EMP02146,CC0063,CR,2,Step Increment,57434.37,CAD,CAN,2022-09-05 23:00:00,CORE_HR
EVT00040134,2022-09-01,EMP00450,CC0103,IT,5,Leave Start,,CAD,CAN,2022-09-01 16:00:00,CORE_HR
EVT00040065,2022-09-04,EMP04098,CC0111,PA,1,Step Increment,172002.0,AED,ARE,2022-09-05 00:00:00,CORE_HR
EVT00041051,2022-09-23,EMP03559,CC0100,CR,1,Performance Pay,5388.21,CAD,CAN,2022-09-24 11:00:00,CORE_HR
EVT00040307,2022-09-23,EMP03514,CC0092,AS,1,Lateral Deployment,,CAD,CA,2022-09-23 13:00:00,PAYROLL
EVT00041134,2022-09-06,EMP01679,CC0111,PA,1,Step Increment,3017678.86,INR,IND,2022-09-06 19:00:00,CORE_HR
EVT00040890,2022-09-09,EMP04332,CC0027,PA,4,Step Increment,84885.73,CAD,CAN,2022-09-10 15:00:00,CORE_HR
EVT00040986,2022-09-16,EMP04100,CC0007,IT,3,Step Increment,282551.43,AED,ARE,2022-09-17 07:00:00,CORE_HR
EVT00040965,2022-09-05,EMP03851,CC0045,IT,2,Step Increment,86132.05,CAD,CAN,2022-09-06 02:00:00,CORE_HR
EVT00041495,2022-09-07,EMP03620,CC0019,FI,1,Lateral Deployment,,CAD,CAN,2022-09-08 05:00:00,CORE_HR
EVT00040298,2022-09-12,EMP00550,CC0025,EC,1,Performance Pay,5547.29,CAD,CAN,2022-09-13 08:00:00,CORE_HR
EVT00040881,2022-09-02,EMP01234,CC0077,CR,5,Lateral Deployment,,CAD,CAN,2022-09-02 16:00:00,CORE_HR
EVT00040770,2022-09-12,EMP04409,CC0102,CR,4,Step Increment,71350.99,CAD,CAN,2022-09-13 01:00:00,CORE_HR
EVT00040062,2022-09-27,EMP03042,CC0097,AS,4,Step Increment,81139.97,CAD,CAN,2022-09-27 21:00:00,CORE_HR
EVT00040750,2022-09-21,EMP02129,CC0090,EC,3,Step Increment,107416.07,CAD,CAN,2022-09-22 09:00:00,CORE_HR
EVT00040534,2022-09-03,EMP04899,CC0086,PA,2,Leave Return,,EUR,DEU,2022-09-03 22:00:00,CORE_HR
EVT00040899,2022-09-19,EMP03143,CC0092,PA,2,Lateral Deployment,,CAD,CA,2022-09-20 14:00:00,PAYROLL
EVT00040466,2022-09-26,EMP04068,CC0011,PA,1,Performance Pay,7124.23,CAD,CAN,2022-09-26 21:00:00,CORE_HR
EVT00040030,2022-09-02,EMP02702,CC0078,EX,2,Departure,,CAD,CAN,2022-09-03 08:00:00,CORE_HR
EVT00041313,2022-09-20,EMP02056,CC0071,EN,1,Leave Return,,CAD,CAN,2022-09-21 14:00:00,CORE_HR
EVT00041157,2022-09-15,EMP01568,CC0022,EN,2,Leave Return,,CAD,CA,2022-09-15 21:00:00,PAYROLL
EVT00040941,2022-09-15,EMP00222,CC0119,PA,4,Performance Pay,3719.75,CAD,CA,2022-09-15 10:00:00,PAYROLL
EVT00041439,2022-09-13,EMP02714,CC0105,EX,2,Leave Start,,MXN,MEX,2022-09-14 01:00:00,CORE_HR
EVT00040591,2022-09-20,EMP02159,CC0079,EX,1,Performance Pay,10398.64,CAD,CAN,2022-09-21 05:00:00,CORE_HR
EVT00040373,2022-09-26,EMP00357,CC0008,EC,3,Step Increment,117092.04,CAD,CAN,2022-09-26 11:00:00,CORE_HR
EVT00041194,2022-09-17,EMP00981,CC0075,EC,1,Step Increment,69316.62,CAD,CAN,2022-09-17 17:00:00,CORE_HR
EVT00040343,2022-09-14,EMP01520,CC0010,PA,2,Step Increment,66060.3,CAD,CAN,2022-09-15 07:00:00,CORE_HR
EVT00040484,2022-09-02,EMP03161,CC0116,CR,2,Leave Return,,CAD,CAN,2022-09-03 03:00:00,CORE_HR
EVT00041241,2022-09-02,EMP01584,CC0085,PA,5,Promotion,100681.15,CAD,CAN,2022-09-02 22:00:00,CORE_HR
EVT00040763,2022-09-04,EMP02796,CC0071,IT,4,Leave Start,,CAD,CA,2022-09-04 10:00:00,PAYROLL
EVT00041168,2022-09-19,EMP01118,CC0061,EC,1,Step Increment,69550.44,CAD,CAN,2022-09-20 12:00:00,CORE_HR
EVT00040211,2022-09-23,EMP02673,CC0039,EN,2,Leave Start,,CAD,CAN,2022-09-24 11:00:00,CORE_HR
EVT00040327,2022-09-14,EMP01807,CC0105,CR,3,Lateral Deployment,,EUR,DEU,2022-09-15 02:00:00,CORE_HR
EVT00040210,1900-01-01,EMP02755,CC0024,EN,5,Step Increment,132552.09,CAD,CAN,2022-09-22 00:00:00,CORE_HR
EVT00040577,2022-09-13,EMP01863,CC0021,EN,5,Leave Return,,CAD,CAN,2022-09-13 19:00:00,CORE_HR
