event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00098775,2025-02-20,EMP00140,CC0083,CR,5,Leave Return,,CAD,CAN,2025-02-20 19:00:00,CORE_HR
EVT00097759,2025-02-17,EMP04387,CC0033,PA,5,Promotion,99072.12,CAD,CA,2025-02-18 03:00:00,PAYROLL
EVT00099267,2025-02-10,EMP03239,CC0033,EN,1,Performance Pay,7105.14,CAD,CAN,2025-02-10 11:00:00,CORE_HR
EVT00098229,2025-02-04,EMP01887,CC0038,PA,3,Lateral Deployment,,CAD,CAN,2025-02-04 11:00:00,CORE_HR
EVT00098650,2025-02-23,EMP03716,CC0024,EC,1,Performance Pay,7921.58,CAD,CA,2025-02-24 00:00:00,PAYROLL
EVT00098165,2025-02-04,EMP04571,CC0063,PA,1,Performance Pay,4293.92,CAD,CAN,2025-02-04 17:00:00,CORE_HR
EVT00097663,2025-02-02,EMP02190,CC0080,PA,4,Lateral Deployment,,JPY,JP,2025-02-02 06:00:00,PAYROLL
EVT00099422,2025-02-13,EMP04750,CC0066,EN,4,Lateral Deployment,,CAD,CAN,2025-02-13 22:00:00,CORE_HR
EVT00099451,2025-02-12,EMP01122,CC0080,PA,4,Leave Start,,EUR,DE,2025-02-13 08:00:00,PAYROLL
EVT00097576,2025-02-12,EMP02945,CC0027,IT,1,Step Increment,90949.4,CAD,CA,2025-02-12 10:00:00,PAYROLL
EVT00098155,2025-02-10,EMP04060,CC0045,PA,2,Leave Start,,CAD,CA,2025-02-10 14:00:00,PAYROLL
EVT00097952,2025-02-11,EMP03015,CC0110,EC,2,Leave Return,,CAD,CA,2025-02-11 20:00:00,PAYROLL
EVT00099400,2025-02-14,EMP01413,CC0020,AS,2,Step Increment,73270.75,CAD,CAN,2025-02-14 19:00:00,CORE_HR
EVT00099166,2025-02-17,EMP05015,CC0082,IT,4,Performance Pay,17162.29,CAD,CA,2025-02-18 03:00:00,PAYROLL
EVT00098512,2025-02-11,EMP02686,CC0117,CR,4,Departure,,CAD,CA,2025-02-12 13:00:00,PAYROLL
EVT00097600,2025-02-10,EMP01293,CC0079,PA,1,Step Increment,60684.66,CAD,CA,2025-02-11 02:00:00,PAYROLL
EVT00097938,2025-02-23,EMP04204,CC0006,IT,3,Step Increment,122751.06,CAD,CAN,2025-02-23 19:00:00,CORE_HR
EVT00099277,2025-02-05,EMP02034,CC0031,PA,1,Step Increment,59517.68,USD,US,2025-02-05 10:00:00,PAYROLL
EVT00098876,2025-02-08,EMP04937,CC0114,EC,2,Performance Pay,12884.87,CAD,CAN,2025-02-09 09:00:00,CORE_HR
EVT00097869,2025-02-02,EMP02963,CC0015,FI,3,Step Increment,106214.41,CAD,CAN,2025-02-03 00:00:00,CORE_HR
EVT00099345,2025-02-22,EMP03824,CC0084,EC,3,Leave Start,,CAD,CA,2025-02-22 06:00:00,PAYROLL
EVT00098784,2025-02-03,EMP04600,CC0023,PA,5,Step Increment,102286.84,CAD,CAN,2025-02-03 13:00:00,CORE_HR
EVT00097932,2025-02-17,EMP04540,CC0044,EC,2,Leave Return,,CAD,CAN,2025-02-17 13:00:00,CORE_HR
EVT00098078,2025-02-09,EMP01325,CC0092,IT,2,Step Increment,104577.75,CAD,CA,2025-02-09 22:00:00,PAYROLL
EVT00098751,2025-02-01,EMP02802,CC0063,EN,4,Step Increment,144768.98,CAD,CAN,2025-02-01 09:00:00,CORE_HR
EVT00098729,2025-02-08,EMP02652,CC0031,IT,3,Leave Start,,SGD,SG,2025-02-08 06:00:00,PAYROLL
EVT00099332,2025-02-01,EMP02208,CC0090,IT,4,Leave Start,,CAD,CA,2025-02-02 10:00:00,PAYROLL
EVT00098552,2025-02-14,EMP03414,CC0093,IT,1,Step Increment,90793.04,CAD,CAN,2025-02-15 02:00:00,CORE_HR
EVT00097924,2025-02-13,EMP00829,CC0051,IT,4,Performance Pay,15200.84,CAD,CAN,2025-02-13 22:00:00,CORE_HR
EVT00098805,2025-02-21,EMP00676,CC0116,CR,2,Performance Pay,5115.42,CAD,CAN,2025-02-21 17:00:00,CORE_HR
EVT00099471,2025-02-05,EMP02316,CC0114,IT,2,Performance Pay,10007.05,CAD,CAN,2025-02-05 17:00:00,CORE_HR
EVT00099058,2025-02-27,EMP01434,CC0119,IT,3,Step Increment,120257.14,CAD,CAN,2025-02-27 21:00:00,CORE_HR
EVT00098205,2025-02-03,EMP00140,CC0083,CR,5,Performance Pay,8966.95,CAD,CAN,2025-02-04 00:00:00,CORE_HR
EVT00098562,2025-02-27,EMP03411,CC0099,EC,5,Leave Start,,CAD,CAN,2025-02-28 03:00:00,CORE_HR
EVT00098143,2025-02-21,EMP03652,CC0085,EN,2,Departure,,CAD,CAN,2025-02-22 06:00:00,CORE_HR
EVT00099041,2025-02-17,EMP02358,CC0118,PA,2,Leave Start,,CAD,CA,2025-02-17 23:00:00,PAYROLL
EVT00099385,2025-02-22,EMP00341,CC0008,AS,5,Step Increment,93633.53,CAD,CAN,2025-02-22 08:00:00,CORE_HR
EVT00098048,2025-02-14,EMP01823,CC0075,FI,1,Leave Return,,CAD,CA,2025-02-15 01:00:00,PAYROLL
EVT00097621,2025-02-20,EMP01610,CC0085,EN,3,Performance Pay,7783.13,CAD,CAN,2025-02-20 10:00:00,CORE_HR
EVT00098391,2025-02-07,EMP05117,CC0050,PA,2,Departure,,CAD,CAN,2025-02-07 07:00:00,CORE_HR
EVT00099186,2025-02-24,EMP02420,CC0081,PA,3,Step Increment,78928.89,CAD,CAN,2025-02-25 13:00:00,CORE_HR
EVT00097781,2025-02-12,EMP00074,CC0030,IT,2,Lateral Deployment,,AUD,AUS,2025-02-13 04:00:00,CORE_HR
EVT00098151,2025-02-25,EMP02428,CC0078,AS,4,Leave Return,,CAD,CA,2025-02-25 16:00:00,PAYROLL
EVT00098281,2025-02-05,EMP03331,CC0064,EN,4,Step Increment,124829.52,CAD,CA,2025-02-05 18:00:00,PAYROLL
EVT00098699,2025-02-22,EMP00239,CC0097,PA,2,Hire,75513.16,CAD,CA,2025-02-22 20:00:00,PAYROLL
EVT00099505,2025-02-23,EMP03878,CC0041,PA,3,Leave Return,,CAD,CAN,2025-02-23 21:00:00,CORE_HR
EVT00098207,2025-02-08,EMP03933,CC0029,AS,4,Departure,,USD,USA,2025-02-08 06:00:00,CORE_HR
EVT00098833,2025-02-09,EMP01832,CC0025,IT,3,Promotion,111640.21,CAD,CA,2025-02-09 21:00:00,PAYROLL
EVT00098194,2025-02-20,EMP03514,CC0092,AS,1,Leave Start,,CAD,CAN,2025-02-20 22:00:00,CORE_HR
EVT00098320,2025-02-18,EMP00587,CC0092,IT,1,Leave Return,,CAD,CAN,2025-02-18 20:00:00,CORE_HR
EVT00098137,2025-02-26,EMP00457,CC0065,FI,5,Leave Start,,INR,IND,2025-02-26 18:00:00,CORE_HR
EVT00098851,2025-02-05,EMP00123,CC0117,AS,2,Performance Pay,8789.06,CAD,CAN,2025-02-06 01:00:00,CORE_HR
EVT00098059,2025-02-16,EMP01844,CC0057,AS,2,Step Increment,67375.75,CAD,CA,2025-02-17 02:00:00,PAYROLL
EVT00098436,2025-02-12,EMP03777,CC0105,IT,1,Performance Pay,7154.1,SGD,SGP,2025-02-12 23:00:00,CORE_HR
EVT00097955,2025-02-09,EMP02081,CC0009,EC,3,Step Increment,276774.64,AED,AE,2025-02-09 10:00:00,PAYROLL
EVT00098721,2025-02-24,EMP05103,CC0063,CR,3,Leave Return,,CAD,CA,2025-02-25 03:00:00,PAYROLL
EVT00099158,2025-02-09,EMP02471,CC0060,AS,2,Step Increment,76157.03,CAD,CAN,2025-02-09 21:00:00,CORE_HR
EVT00098936,2025-02-05,EMP02782,CC0071,PA,5,Performance Pay,9837.65,CAD,CA,2025-02-05 23:00:00,PAYROLL
EVT00098598,2025-02-19,EMP00681,CC0044,EX,2,Performance Pay,8152.81,CAD,CAN,2025-02-20 06:00:00,CORE_HR
EVT00097807,2025-02-06,EMP02280,CC0052,FI,2,Lateral Deployment,,CAD,CAN,2025-02-09 15:00:00,CORE_HR
