event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00079829,2024-04-24,EMP02614,CC0065,IT,3,Step Increment,12833242.42,KES,KE,2024-04-24 07:00:00,PAYROLL
EVT00078907,2024-04-03,EMP02540,CC0064,PA,4,Step Increment,90956.18,CAD,CAN,2024-04-03 14:00:00,CORE_HR
EVT00078586,2024-04-15,EMP03406,CC0045,EC,5,Step Increment,131111.7,CAD,CAN,2024-04-15 07:00:00,CORE_HR
EVT00078801,2024-04-12,EMP00010,CC0027,EC,2,Leave Start,,CAD,CAN,2024-04-13 12:00:00,CORE_HR
EVT00078819,2024-04-06,EMP03306,CC0053,FI,1,Step Increment,80434.36,CAD,CAN,2024-04-07 14:00:00,CORE_HR
EVT00078898,2024-04-10,EMP01978,CC0042,PA,2,Step Increment,77145.23,CAD,CAN,2024-04-11 00:00:00,CORE_HR
EVT00079285,2024-04-05,EMP00215,CC0061,IT,3,Leave Return,,CAD,CAN,2024-04-05 20:00:00,CORE_HR
EVT00078184,2024-04-08,EMP03394,CC0071,EN,1,Leave Start,,CAD,CAN,2024-04-08 08:00:00,CORE_HR
EVT00079134,2024-04-20,EMP01750,CC0115,EX,1,Leave Start,,CAD,CA,2024-04-21 14:00:00,PAYROLL
EVT00079044,2024-04-11,EMP03253,CC0069,CR,1,Performance Pay,3840.57,CAD,CAN,2024-04-12 10:00:00,CORE_HR
EVT00079029,2024-04-03,EMP03430,CC0114,FI,2,Leave Return,,CAD,CAN,2024-04-04 11:00:00,CORE_HR
EVT00078616,2024-04-11,EMP00246,CC0114,FI,3,Lateral Deployment,,CAD,CA,2024-04-11 15:00:00,PAYROLL
EVT00079729,2024-04-08,EMP00192,CC0010,EN,1,Step Increment,81635.66,CAD,CAN,2024-04-09 03:00:00,CORE_HR
EVT00078735,2024-04-04,EMP01544,CC0052,FI,1,Hire,72271.66,CAD,CAN,2024-04-06 03:00:00,CORE_HR
EVT00078690,2024-04-24,EMP05177,CC0087,CR,4,Promotion,63266.5,CAD,CA,2024-04-24 16:00:00,PAYROLL
EVT00078149,2024-04-09,EMP03732,CC0108,PA,2,Leave Return,,GBP,GB,2024-04-10 10:00:00,PAYROLL
EVT00079202,2024-04-03,EMP02265,CC0114,AS,2,Step Increment,64831.78,CAD,CAN,2024-04-04 11:00:00,CORE_HR
EVT00078420,2024-04-16,EMP04628,CC0027,AS,2,Step Increment,63526.08,CAD,CA,2024-04-17 05:00:00,PAYROLL
EVT00078994,2024-04-23,EMP02407,CC0065,EC,4,Leave Return,,XXX,FR,2024-04-24 14:00:00,PAYROLL
EVT00079269,2024-04-05,EMP04169,CC0040,EC,3,Step Increment,114777.23,CAD,CAN,2024-04-05 16:00:00,CORE_HR
EVT00078385,2024-04-26,EMP04958,CC0094,IT,4,Performance Pay,8934.08,CAD,CAN,2024-04-26 13:00:00,CORE_HR
EVT00079191,2024-04-15,EMP04652,CC0044,PA,1,Leave Return,,CAD,CAN,2024-04-15 08:00:00,CORE_HR
EVT00078119,2024-04-18,EMP01156,CC0036,CR,2,Performance Pay,6708.45,CAD,CA,2024-04-19 11:00:00,PAYROLL
EVT00078852,2024-04-07,EMP04849,CC0058,AS,3,Step Increment,75245.99,CAD,CAN,2024-04-07 08:00:00,CORE_HR
EVT00079800,2024-04-03,EMP00629,CC0054,PA,5,Promotion,69536.66,GBP,GB,2024-04-04 05:00:00,PAYROLL
EVT00079842,2024-04-05,EMP03989,CC0041,FI,3,Step Increment,97983.58,CAD,CA,2024-04-06 05:00:00,PAYROLL
EVT00079006,2024-04-19,EMP03932,CC0105,CR,1,Performance Pay,3954.07,AUD,AUS,2024-04-20 03:00:00,CORE_HR
EVT00079175,2024-04-21,EMP02255,CC0049,EC,5,Leave Start,,BRL,BRA,2024-04-22 12:00:00,CORE_HR
EVT00078391,2024-04-23,EMP04742,CC0020,IT,2,Lateral Deployment,,CAD,CAN,2024-04-24 04:00:00,CORE_HR
EVT00079826,2024-04-07,EMP00444,CC0018,PA,2,Leave Start,,CAD,CA,2024-04-08 11:00:00,PAYROLL
EVT00078163,2024-04-05,EMP04522,CC0027,CR,2,Lateral Deployment,,CAD,CAN,2024-04-06 14:00:00,CORE_HR
EVT00078766,2024-04-04,EMP00297,CC0006,FI,4,Performance Pay,12686.95,CAD,CAN,2024-04-05 00:00:00,CORE_HR
EVT00078406,2024-04-13,EMP00783,CC0078,EN,2,Performance Pay,6731.41,CAD,CAN,2024-04-13 07:00:00,CORE_HR
