event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00096749,2025-01-27,EMP04423,CC0081,PA,1,Leave Return,,CAD,CA,2025-01-27 19:00:00,PAYROLL
EVT00097323,2025-01-23,EMP02716,CC0026,PA,2,Leave Start,,CAD,CAN,2025-01-23 16:00:00,CORE_HR
EVT00095830,2025-01-15,EMP05138,CC0013,IT,3,Step Increment,118144.89,CAD,CAN,2025-01-15 12:00:00,CORE_HR
EVT00095992,2025-01-23,EMP02295,CC0046,IT,1,Leave Start,,JPY,JPN,2025-01-24 13:00:00,CORE_HR
EVT00096742,2025-01-11,EMP00265,CC0085,EC,3,Departure,,CAD,CAN,2025-01-11 13:00:00,CORE_HR
EVT00097401,2025-01-02,EMP04508,CC0054,FI,1,Departure,,SGD,SGP,2025-01-03 15:00:00,CORE_HR
EVT00097512,2025-01-06,EMP04953,CC0070,PA,1,Step Increment,60876.67,CAD,CAN,2025-01-07 00:00:00,CORE_HR
EVT00097118,2025-01-13,EMP01789,CC0107,EN,2,Step Increment,103937.42,CAD,CA,2025-01-14 11:00:00,PAYROLL
EVT00096314,2025-01-03,EMP02332,CC0117,IT,2,Leave Start,,CAD,CAN,2025-01-03 19:00:00,CORE_HR
EVT00096836,2025-01-23,EMP00719,CC0006,PA,1,Performance Pay,4242.14,CAD,CA,2025-01-24 12:00:00,PAYROLL
EVT00097208,2025-01-23,EMP02743,CC0097,EX,2,Departure,,CAD,CA,2025-01-23 21:00:00,PAYROLL
EVT00095993,2025-01-23,EMP01874,CC0079,PA,4,Hire,104108.78,CAD,CA,2025-01-24 09:00:00,PAYROLL
EVT00096496,2025-01-07,EMP02287,CC0050,PA,5,Step Increment,97878.9,CAD,CA,2025-01-07 19:00:00,PAYROLL
EVT00096726,2025-01-22,EMP00640,CC0024,AS,2,Step Increment,68419.33,CAD,CAN,2025-01-22 20:00:00,CORE_HR
EVT00096771,2025-01-10,EMP03590,CC0087,PA,3,Leave Start,,CAD,CAN,2025-01-10 18:00:00,CORE_HR
EVT00095935,2025-01-27,EMP00317,CC0012,EX,2,Leave Start,,CAD,CA,2025-01-27 08:00:00,PAYROLL
EVT00096714,2025-01-12,EMP04311,CC0056,IT,4,Leave Return,,CAD,CAN,2025-01-12 08:00:00,CORE_HR
EVT00095892,2025-01-19,EMP01856,CC0029,IT,1,Step Increment,9014107.73,JPY,JPN,2025-01-19 10:00:00,CORE_HR
EVT00097261,2025-01-27,EMP00886,CC0055,PA,1,Departure,,CAD,CAN,2025-01-27 23:00:00,CORE_HR
EVT00097497,2025-01-05,EMP00822,CC0035,IT,3,Performance Pay,10680.13,CAD,CAN,2025-01-05 21:00:00,CORE_HR
EVT00097178,2025-01-16,EMP01892,CC0076,PA,2,Lateral Deployment,,CAD,CAN,2025-01-16 18:00:00,CORE_HR
EVT00097207,2025-01-19,EMP00253,CC0013,PA,4,Leave Start,,CAD,CA,2025-01-19 07:00:00,PAYROLL
EVT00096059,2025-01-11,EMP00696,CC0087,PA,1,Step Increment,81364.79,CAD,CAN,2025-01-11 18:00:00,CORE_HR
EVT00096101,1900-01-01,EMP00074,CC0030,IT,2,Performance Pay,14526.49,AED,ARE,2025-01-20 04:00:00,CORE_HR
EVT00096246,2025-01-09,EMP00366,CC0054,EN,1,Promotion,132204.62,AUD,AU,2025-01-10 05:00:00,PAYROLL
EVT00096409,2025-01-20,EMP01818,CC0041,IT,5,Lateral Deployment,,CAD,CA,2025-01-20 10:00:00,PAYROLL
EVT00097137,2025-01-26,EMP01332,CC0072,EC,1,Step Increment,83640.41,CAD,CAN,2025-01-26 14:00:00,CORE_HR
EVT00097302,2025-01-23,EMP03805,CC0024,PA,1,Leave Start,,CAD,CA,2025-01-23 08:00:00,PAYROLL
EVT00096090,2025-01-11,EMP05168,CC0008,EC,1,Step Increment,78406.62,CAD,CAN,2025-01-11 18:00:00,CORE_HR
EVT00096612,2025-01-16,EMP02903,CC0023,PA,3,Leave Return,,CAD,CA,2025-01-16 16:00:00,PAYROLL
