event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00052627,2023-03-07,EMP01935,CC0008,PA,2,Leave Start,,CAD,CAN,2023-03-09 03:00:00,CORE_HR
EVT00052593,2023-03-27,EMP03692,CC0081,EX,1,Performance Pay,8879.39,CAD,CA,2023-03-27 17:00:00,PAYROLL
EVT00051926,2023-03-09,EMP03556,CC0110,FI,3,Leave Start,,CAD,CA,2023-03-09 11:00:00,PAYROLL
EVT00053691,2023-03-02,EMP02304,CC0050,IT,1,Lateral Deployment,,CAD,CAN,2023-03-02 14:00:00,CORE_HR
EVT00053562,2023-03-12,EMP02363,CC0020,FI,1,Departure,,CAD,CA,2023-03-12 09:00:00,PAYROLL
EVT00052177,2023-03-18,EMP01878,CC0074,CR,2,Step Increment,34558.73,EUR,DE,2023-03-18 19:00:00,PAYROLL
EVT00052500,2023-03-15,EMP04664,CC0093,AS,4,Step Increment,87053.94,CAD,CA,2023-03-16 14:00:00,PAYROLL
EVT00052491,2023-03-11,EMP04289,CC0026,AS,1,Lateral Deployment,,CAD,CAN,2023-03-11 20:00:00,CORE_HR
EVT00053544,2023-03-22,EMP02343,CC0069,IT,3,Lateral Deployment,,CAD,CAN,2023-03-22 15:00:00,CORE_HR
EVT00053073,2023-03-26,EMP04294,CC0078,IT,3,Step Increment,114406.59,CAD,CA,2023-03-27 02:00:00,PAYROLL
EVT00051771,2023-03-09,EMP04925,CC0067,EX,2,Step Increment,152043.97,CAD,CAN,2023-03-10 07:00:00,CORE_HR
EVT00052117,2023-03-13,EMP01101,CC0020,PA,1,Leave Return,,CAD,CAN,2023-03-14 13:00:00,CORE_HR
EVT00051933,2023-03-03,EMP02679,CC0063,EX,1,Hire,139795.67,CAD,CA,2023-03-04 15:00:00,PAYROLL
EVT00052759,2023-03-08,EMP04732,CC0019,CR,3,Leave Start,,CAD,CA,2023-03-08 13:00:00,PAYROLL
EVT00052963,2023-03-17,EMP01887,CC0038,PA,3,Lateral Deployment,,CAD,CA,2023-03-18 07:00:00,PAYROLL
EVT00052367,2023-03-20,EMP03105,CC0002,PA,1,Step Increment,60075.63,CAD,CA,2023-03-21 15:00:00,PAYROLL
EVT00053446,2023-03-09,EMP03888,CC0047,EX,1,Promotion,129390.0,CAD,CAN,2023-03-10 03:00:00,CORE_HR
EVT00052839,2023-03-17,EMP04463,CC0016,IT,2,Lateral Deployment,,CAD,CAN,2023-03-17 15:00:00,CORE_HR
EVT00053394,2023-03-21,EMP03033,CC0057,IT,5,Departure,,CAD,CAN,2023-03-21 20:00:00,CORE_HR
EVT00053496,2023-03-02,EMP03618,CC0084,EX,1,Step Increment,126924.93,CAD,CAN,2023-03-02 19:00:00,CORE_HR
EVT00053646,2023-03-18,EMP02707,CC0053,EC,2,Step Increment,96303.01,CAD,CAN,2023-03-18 16:00:00,CORE_HR
EVT00051859,2023-03-05,EMP03848,CC0018,CR,4,Step Increment,74648.56,CAD,CA,2023-03-05 11:00:00,PAYROLL
EVT00051955,2023-03-03,EMP00205,CC0115,IT,2,Performance Pay,6427.89,CAD,CAN,2023-03-03 12:00:00,CORE_HR
