event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00114623,2025-10-06,EMP02231,CC0098,CR,2,Hire,67549.13,CAD,CAN,2025-10-07 00:00:00,CORE_HR
EVT00113807,2025-10-23,EMP03188,CC0039,PA,2,Performance Pay,8020.12,CAD,CAN,2025-10-23 15:00:00,CORE_HR
EVT00113959,2025-10-01,EMP02985,CC0083,AS,1,Hire,56754.69,CAD,CA,2025-10-02 02:00:00,PAYROLL
EVT00114527,2025-10-12,EMP05071,CC0076,PA,1,Lateral Deployment,,CAD,CAN,2025-10-12 08:00:00,CORE_HR
EVT00115228,2025-10-20,EMP03074,CC0075,PA,2,Step Increment,76906.35,CAD,CA,2025-10-21 11:00:00,PAYROLL
EVT00114913,2025-10-03,EMP03299,CC0112,EX,2,Step Increment,163046.74,CAD,CAN,2025-10-03 18:00:00,CORE_HR
EVT00115680,2025-10-12,EMP00389,CC0113,EC,3,Leave Return,,CAD,CAN,2025-10-12 10:00:00,CORE_HR
EVT00115591,2025-10-14,EMP03348,CC0041,AS,2,Step Increment,74323.48,CAD,CA,2025-10-14 06:00:00,PAYROLL
EVT00113626,2025-10-18,EMP02367,CC0109,IT,2,Promotion,118971.89,CAD,CAN,2025-10-19 12:00:00,CORE_HR
EVT00114591,2025-10-24,EMP02790,CC0118,PA,2,Departure,,CAD,CA,2025-10-27 05:00:00,PAYROLL
EVT00114016,2025-10-12,EMP03478,CC0001,PA,3,Step Increment,85225.74,CAD,CA,2025-10-12 12:00:00,PAYROLL
EVT00113714,2025-10-24,EMP00560,CC0001,EN,2,Hire,110443.16,CAD,CA,2025-10-24 16:00:00,PAYROLL
EVT00115128,2025-10-04,EMP01962,CC0025,PA,2,Lateral Deployment,,CAD,CAN,2025-10-04 12:00:00,CORE_HR
EVT00115681,2025-10-10,EMP00140,CC0083,CR,5,Step Increment,81593.34,CAD,CAN,2025-10-11 04:00:00,CORE_HR
EVT00115333,2025-10-04,EMP00916,CC0019,EX,1,Performance Pay,11581.46,CAD,CAN,2025-10-05 12:00:00,CORE_HR
EVT00114715,2025-10-04,EMP04169,CC0040,EC,3,Leave Return,,CAD,CAN,2025-10-05 10:00:00,CORE_HR
EVT00114825,2025-10-20,EMP00198,CC0092,IT,4,Leave Start,,CAD,CAN,2025-10-21 14:00:00,CORE_HR
EVT00114082,2025-10-13,EMP00268,CC0117,PA,2,Step Increment,71926.75,CAD,CA,2025-10-13 10:00:00,PAYROLL
EVT00114345,2025-10-02,EMP02499,CC0039,AS,3,Lateral Deployment,,CAD,CAN,2025-10-03 11:00:00,CORE_HR
EVT00114725,2025-10-08,EMP04997,CC0033,FI,3,Leave Start,,CAD,CA,2025-10-09 13:00:00,PAYROLL
EVT00114187,2025-10-01,EMP05020,CC0046,EN,2,Hire,1544371.05,MXN,MX,2025-10-01 18:00:00,PAYROLL
EVT00114071,2025-10-01,EMP01957,CC0096,AS,2,Leave Start,,CAD,CAN,2025-10-01 23:00:00,CORE_HR
EVT00114938,2025-10-21,EMP01726,CC0050,IT,2,Step Increment,97678.13,CAD,CAN,2025-10-21 19:00:00,CORE_HR
EVT00114817,2025-10-07,EMP00466,CC0114,IT,2,Step Increment,92102.74,CAD,CA,2025-10-07 21:00:00,PAYROLL
EVT00115064,2025-10-20,EMP02211,CC0004,PA,4,Step Increment,99905.22,CAD,CAN,2025-10-21 00:00:00,CORE_HR
EVT00114895,2025-10-18,EMP05002,CC0115,PA,3,Departure,,CAD,CAN,2025-10-19 03:00:00,CORE_HR
EVT00114147,2025-10-20,EMP01397,CC0044,FI,3,Leave Start,,CAD,CAN,2025-10-20 06:00:00,CORE_HR
EVT00114778,2025-10-10,EMP02919,CC0007,PA,2,Leave Start,,GBP,GBR,2025-10-10 09:00:00,CORE_HR
EVT00113857,2025-10-10,EMP00933,CC0053,PA,2,Step Increment,80807.53,CAD,CAN,2025-10-11 12:00:00,CORE_HR
EVT00115665,2025-10-05,EMP01814,CC0119,EX,1,Lateral Deployment,,CAD,CAN,2025-10-05 22:00:00,CORE_HR
EVT00113889,2025-10-06,EMP03131,CC0102,CR,5,Leave Start,,CAD,CA,2025-10-06 10:00:00,PAYROLL
EVT00114781,2025-10-24,EMP00086,CC0014,EX,1,Leave Return,,CAD,CA,2025-10-25 12:00:00,PAYROLL
EVT00114209,2025-10-23,EMP05035,CC0090,PA,2,Promotion,90681.95,CAD,CAN,2025-10-24 11:00:00,CORE_HR
EVT00114553,2025-10-01,EMP02437,CC0024,EC,4,Hire,96841.38,CAD,CA,2025-10-02 10:00:00,PAYROLL
