event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00023052,2021-12-11,EMP02950,CC0007,FI,2,Lateral Deployment,,JPY,JP,2021-12-11 08:00:00,PAYROLL
EVT00023095,2021-12-20,EMP02717,CC0056,EN,4,Leave Start,,CAD,CA,2021-12-21 11:00:00,PAYROLL
EVT00023121,2021-12-15,EMP01595,CC0084,CR,3,Leave Return,,CAD,CA,2021-12-15 13:00:00,PAYROLL
EVT00022592,2021-12-03,EMP02588,CC0114,EN,3,Leave Start,,CAD,CAN,2021-12-03 13:00:00,CORE_HR
EVT00022415,2021-12-04,EMP02144,CC0104,EN,2,Hire,91711.23,CAD,CA,2021-12-04 13:00:00,PAYROLL
EVT00022232,2021-12-26,EMP00339,CC0059,PA,2,Step Increment,63595.88,CAD,CA,2021-12-27 08:00:00,PAYROLL
EVT00022480,2021-12-23,EMP00912,CC0043,IT,2,Leave Return,,CAD,CA,2021-12-24 13:00:00,PAYROLL
EVT00022927,2021-12-22,EMP00271,CC0032,CR,3,Step Increment,66351.3,CAD,CAN,2021-12-23 02:00:00,CORE_HR
EVT00022256,2021-12-11,EMP02781,CC0053,PA,1,Lateral Deployment,,CAD,CA,2021-12-12 08:00:00,PAYROLL
EVT00022791,2021-12-03,EMP04231,CC0097,EN,2,Leave Start,,CAD,CAN,2021-12-03 16:00:00,CORE_HR
EVT00022771,2021-12-10,EMP02820,CC0018,AS,4,Departure,,CAD,CAN,2021-12-10 15:00:00,CORE_HR
EVT00022034,2021-12-04,EMP01599,CC0086,EX,1,Hire,14824860.23,JPY,JPN,2021-12-05 14:00:00,CORE_HR
EVT00022182,2021-12-25,EMP04407,CC0029,PA,2,Lateral Deployment,,EUR,DEU,2021-12-25 20:00:00,CORE_HR
EVT00022263,2021-12-27,EMP03342,CC0027,PA,3,Lateral Deployment,,CAD,CAN,2021-12-28 06:00:00,CORE_HR
