event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00010949,2021-06-18,EMP00583,CC0043,AS,2,Step Increment,58169.92,CAD,CAN,2021-06-18 21:00:00,CORE_HR
EVT00010576,2021-06-15,EMP03271,CC0011,PA,3,Step Increment,76116.24,CAD,CAN,2021-06-16 02:00:00,CORE_HR
EVT00010396,2021-06-20,EMP04192,CC0080,PA,5,Hire,10710891.74,KES,KEN,2021-06-21 06:00:00,CORE_HR
EVT00011421,2021-06-26,EMP03297,CC0012,PA,2,Performance Pay,4404.56,CAD,CAN,2021-06-27 05:00:00,CORE_HR
EVT00011311,2021-06-03,EMP01591,CC0113,IT,1,Leave Return,,CAD,CA,2021-06-03 07:00:00,PAYROLL
EVT00010255,2021-06-14,EMP03148,CC0021,AS,1,Leave Start,,CAD,CAN,2021-06-15 14:00:00,CORE_HR
EVT00010311,2021-06-25,EMP02319,CC0048,PA,3,Step Increment,76469.4,CAD,CAN,2021-06-28 16:00:00,CORE_HR
EVT00011407,2021-06-23,EMP03156,CC0025,EC,4,Leave Return,,CAD,CA,2021-06-23 21:00:00,PAYROLL
EVT00010807,2021-06-05,EMP02653,CC0018,PA,5,Lateral Deployment,,CAD,CAN,2021-06-06 13:00:00,CORE_HR
EVT00010000,2021-06-18,EMP04294,CC0078,IT,3,Promotion,111324.82,CAD,CA,2021-06-18 15:00:00,PAYROLL
EVT00011653,2021-06-21,EMP02464,CC0116,PA,1,Leave Return,,CAD,CAN,2021-06-21 17:00:00,CORE_HR
EVT00010195,2021-06-22,EMP04037,CC0060,EN,2,Promotion,101618.09,CAD,CAN,2021-06-23 11:00:00,CORE_HR
EVT00010974,2021-06-04,EMP04877,CC0102,PA,2,Leave Start,,CAD,CA,2021-06-05 09:00:00,PAYROLL
EVT00011382,2021-06-01,EMP03466,CC0012,IT,5,Step Increment,138622.2,CAD,CAN,2021-06-01 13:00:00,CORE_HR
EVT00010444,2021-06-05,EMP00888,CC0113,PA,2,Leave Start,,CAD,CA,2021-06-05 07:00:00,PAYROLL
EVT00011088,2021-06-19,EMP01180,CC0063,EX,1,Leave Return,,CAD,CAN,2021-06-20 08:00:00,CORE_HR
EVT00010094,2021-06-16,EMP01159,CC0114,FI,4,Performance Pay,13126.67,CAD,CA,2021-06-17 12:00:00,PAYROLL
EVT00010786,2021-06-23,EMP01236,CC0119,FI,5,Leave Start,,CAD,CA,2021-06-24 12:00:00,PAYROLL
EVT00010499,2021-06-25,EMP02132,CC0051,IT,3,Step Increment,107404.41,CAD,CAN,2021-06-25 14:00:00,CORE_HR
EVT00010956,2021-06-21,EMP01220,CC0070,AS,4,Step Increment,68915.47,CAD,CAN,2021-06-21 13:00:00,CORE_HR
EVT00010628,2021-06-13,EMP02417,CC0008,EN,2,Step Increment,84383.96,CAD,CA,2021-06-13 17:00:00,PAYROLL
EVT00010831,2021-06-07,EMP04349,CC0102,FI,1,Performance Pay,6830.54,CAD,CA,2021-06-07 15:00:00,PAYROLL
EVT00010928,2021-06-09,EMP02036,CC0029,IT,5,Promotion,14218506.63,KES,KE,2021-06-10 00:00:00,PAYROLL
EVT00011163,2021-06-14,EMP01920,CC0071,EN,3,Step Increment,114815.74,CAD,CAN,2021-06-14 22:00:00,CORE_HR
EVT00010875,2021-06-25,EMP03821,CC0057,IT,2,Leave Return,,CAD,CA,2021-06-25 19:00:00,PAYROLL
EVT00010046,2021-06-14,EMP02265,CC0114,AS,2,Step Increment,46604.08,CAD,CAN,2021-06-14 23:00:00,CORE_HR
EVT00011196,2021-06-19,EMP01135,CC0042,PA,4,Performance Pay,11237.21,CAD,CAN,2021-06-19 23:00:00,CORE_HR
EVT00010591,2021-06-23,EMP04575,CC0050,IT,3,Leave Start,,CAD,CAN,2021-06-23 14:00:00,CORE_HR
EVT00010705,2021-06-09,EMP04548,CC0058,PA,1,Performance Pay,7823.99,CAD,CA,2021-06-09 13:00:00,PAYROLL
EVT00010214,2021-06-17,EMP04331,CC0089,AS,3,Lateral Deployment,,CAD,CAN,2021-06-17 09:00:00,CORE_HR
EVT00010960,2021-06-16,EMP04428,CC0009,FI,1,Step Increment,78369.48,AUD,AUS,2021-06-16 18:00:00,CORE_HR
EVT00010930,2021-06-17,EMP00471,CC0011,IT,1,Hire,76403.44,CAD,CAN,2021-06-18 15:00:00,CORE_HR
EVT00010303,2021-06-05,EMP04655,CC0073,IT,1,Hire,73679.18,CAD,CA,2021-06-05 10:00:00,PAYROLL
