event_id,event_date,employee_id,cost_center_id,classification_group,classification_level,event_type,amount_local,local_currency,work_country_code,ingest_ts,source_system
EVT00103320,2025-04-16,EMP04649,CC0006,FI,3,Performance Pay,9219.8,CAD,CAN,2025-04-17 00:00:00,CORE_HR
EVT00102310,2025-04-03,EMP02725,CC0116,PA,2,Lateral Deployment,,CAD,CAN,2025-04-03 12:00:00,CORE_HR
EVT00102710,2025-04-27,EMP02191,CC0074,EX,2,Step Increment,21319806.43,KES,KEN,2025-04-27 06:00:00,CORE_HR
EVT00102501,2025-04-25,EMP02808,CC0009,AS,2,Lateral Deployment,,EUR,DEU,2025-04-25 20:00:00,CORE_HR
EVT00102775,2025-04-22,EMP00583,CC0043,AS,2,Lateral Deployment,,CAD,CA,2025-04-22 13:00:00,PAYROLL
EVT00101724,2025-04-19,EMP00644,CC0019,CR,3,Performance Pay,8589.27,CAD,CAN,2025-04-19 18:00:00,CORE_HR
EVT00101979,2025-04-27,EMP03354,CC0013,FI,1,Hire,75275.06,CAD,CA,2025-04-28 05:00:00,PAYROLL
EVT00103509,2025-04-19,EMP03083,CC0100,EC,1,Lateral Deployment,,CAD,CA,2025-04-20 06:00:00,PAYROLL
EVT00101768,2025-04-18,EMP00515,CC0098,PA,5,Performance Pay,9644.2,CAD,CA,2025-04-19 13:00:00,PAYROLL
EVT00103428,2025-04-25,EMP02522,CC0013,CR,3,Leave Return,,CAD,CA,2025-04-26 04:00:00,PAYROLL
EVT00102663,2025-04-18,EMP03852,CC0101,CR,2,Leave Start,,CAD,CAN,2025-04-18 15:00:00,CORE_HR
EVT00101795,2025-04-23,EMP04569,CC0006,CR,3,Step Increment,67533.93,CAD,CAN,2025-04-24 12:00:00,CORE_HR
EVT00102639,2025-04-21,EMP02011,CC0038,IT,3,Departure,,CAD,CA,2025-04-22 04:00:00,PAYROLL
EVT00101990,2025-04-16,EMP03124,CC0055,EN,3,Performance Pay,6122.8,CAD,CAN,2025-04-16 15:00:00,CORE_HR
EVT00101447,2025-04-09,EMP03721,CC0110,AS,5,Step Increment,88269.07,CAD,CAN,2025-04-10 15:00:00,CORE_HR
EVT00102837,2025-04-23,EMP00148,CC0005,EC,3,Step Increment,114883.95,CAD,CAN,2025-04-23 18:00:00,CORE_HR
EVT00102265,2025-04-02,EMP01933,CC0100,CR,2,Lateral Deployment,,CAD,CA,2025-04-03 04:00:00,PAYROLL
EVT00102254,2025-04-11,EMP01076,CC0102,IT,1,Performance Pay,7826.08,CAD,CAN,2025-04-12 08:00:00,CORE_HR
EVT00102698,2025-04-10,EMP00771,CC0115,EX,2,Performance Pay,15914.9,CAD,CAN,2025-04-10 19:00:00,CORE_HR
EVT00103421,2025-04-14,EMP04686,CC0089,EC,5,Leave Return,,CAD,CAN,2025-04-14 08:00:00,CORE_HR
EVT00102124,2025-04-01,EMP04757,CC0036,EX,2,Hire,161070.6,CAD,CA,2025-04-02 01:00:00,PAYROLL
EVT00101670,2025-04-23,EMP03781,CC0051,EN,2,Step Increment,113883.3,CAD,CAN,2025-04-25 14:00:00,CORE_HR
EVT00103355,2025-04-18,EMP02613,CC0103,PA,2,Step Increment,75626.0,CAD,CA,2025-04-18 19:00:00,PAYROLL
EVT00102908,2025-04-24,EMP01598,CC0104,EX,1,Hire,151784.14,CAD,CA,2025-04-24 06:00:00,PAYROLL
EVT00102957,2025-04-17,EMP03084,CC0072,AS,3,Departure,,CAD,CA,2025-04-17 09:00:00,PAYROLL
EVT00102094,2025-04-05,EMP01209,CC0050,FI,3,Step Increment,101757.85,CAD,CA,2025-04-06 11:00:00,PAYROLL
EVT00102121,2025-04-15,EMP04877,CC0102,PA,2,Hire,80545.26,CAD,CA,2025-04-16 05:00:00,PAYROLL
EVT00101628,2025-04-08,EMP04919,CC0064,FI,3,Step Increment,78975.93,CAD,CAN,2025-04-08 15:00:00,CORE_HR
EVT00103368,2025-04-27,EMP00648,CC0115,EN,1,Step Increment,86572.77,CAD,CAN,2025-04-27 11:00:00,CORE_HR
EVT00103099,2025-04-24,EMP04427,CC0120,IT,4,Leave Start,,CAD,CA,2025-04-24 11:00:00,PAYROLL
EVT00103279,2025-04-03,EMP00046,CC0027,PA,2,Step Increment,59257.13,CAD,CAN,2025-04-03 23:00:00,CORE_HR
EVT00102636,2025-04-17,EMP02116,CC0010,PA,3,Performance Pay,6627.4,CAD,CA,2025-04-17 23:00:00,PAYROLL
EVT00103227,2025-04-18,EMP01263,CC0067,AS,2,Leave Start,,CAD,CAN,2025-04-19 12:00:00,CORE_HR
EVT00102211,2025-04-18,EMP03495,CC0082,EN,3,Lateral Deployment,,CAD,CAN,2025-04-18 20:00:00,CORE_HR
EVT00102439,2025-04-11,EMP00024,CC0024,PA,1,Leave Start,,CAD,CAN,2025-04-12 05:00:00,CORE_HR
EVT00101740,2025-04-19,EMP00654,CC0068,EN,1,Performance Pay,10400.13,CAD,CA,2025-04-19 13:00:00,PAYROLL
EVT00103520,2025-04-12,EMP01910,CC0102,EC,2,Performance Pay,7015.59,CAD,CAN,2025-04-12 11:00:00,CORE_HR
EVT00102517,2025-04-13,EMP03428,CC0039,PA,2,Step Increment,84906.41,CAD,CA,2025-04-14 10:00:00,PAYROLL
EVT00101833,2025-04-18,EMP03651,CC0025,FI,4,Lateral Deployment,,CAD,CAN,2025-04-18 20:00:00,CORE_HR
EVT00103098,2025-04-12,EMP04283,CC0118,EC,2,Step Increment,94120.59,CAD,CA,2025-04-13 01:00:00,PAYROLL
EVT00103008,2025-04-16,EMP02281,CC0065,PA,3,Departure,,JPY,JPN,2025-04-16 10:00:00,CORE_HR
EVT00103350,2025-04-15,EMP03919,CC0083,PA,4,Step Increment,125054.78,CAD,CAN,2025-04-16 04:00:00,CORE_HR
EVT00102892,2025-04-12,EMP03632,CC0104,EC,3,Hire,104044.15,CAD,CAN,2025-04-12 16:00:00,CORE_HR
EVT00103494,2025-04-21,EMP02143,CC0114,PA,5,Step Increment,97960.65,CAD,CA,2025-04-22 13:00:00,PAYROLL
EVT00101535,2025-04-17,EMP03389,CC0041,CR,3,Step Increment,72797.35,CAD,CA,2025-04-17 18:00:00,PAYROLL
EVT00101941,2025-04-25,EMP04911,CC0097,IT,1,Lateral Deployment,,CAD,CA,2025-04-25 20:00:00,PAYROLL
EVT00101662,2025-04-24,EMP02813,CC0005,CR,3,Step Increment,70238.72,CAD,CAN,2025-04-25 09:00:00,CORE_HR
EVT00101679,2025-04-27,EMP02468,CC0035,IT,1,Step Increment,92152.65,CAD,CAN,2025-04-28 07:00:00,CORE_HR
EVT00102481,2025-04-04,EMP04094,CC0062,FI,2,Performance Pay,10038.17,CAD,CAN,2025-04-05 04:00:00,CORE_HR
EVT00102490,2025-04-14,EMP03663,CC0074,FI,1,Step Increment,67286.71,USD,USA,2025-04-15 10:00:00,CORE_HR
EVT00102852,2025-04-13,EMP02913,CC0056,FI,1,Leave Start,,CAD,CA,2025-04-15 19:00:00,PAYROLL
EVT00102918,2025-04-08,EMP04459,CC0108,EX,1,Step Increment,396816.78,AED,AE,2025-04-08 08:00:00,PAYROLL
EVT00101853,2025-04-25,EMP03593,CC0050,EX,1,Step Increment,150636.52,CAD,CA,2025-04-25 22:00:00,PAYROLL
EVT00103339,2025-04-13,EMP02432,CC0034,IT,3,Performance Pay,14892.14,CAD,CA,2025-04-13 13:00:00,PAYROLL
EVT00101691,2025-04-09,EMP03579,CC0036,EX,1,Lateral Deployment,,CAD,CA,2025-04-09 17:00:00,PAYROLL
EVT00101609,2025-04-07,EMP03759,CC0025,EC,2,Leave Return,,CAD,CA,2025-04-08 13:00:00,PAYROLL
EVT00102802,2025-04-16,EMP02986,CC0085,EX,2,Step Increment,178513.59,CAD,CAN,2025-04-16 15:00:00,CORE_HR
EVT00101728,2025-04-12,EMP03164,CC0081,PA,2,Lateral Deployment,,CAD,CAN,2025-04-12 13:00:00,CORE_HR
EVT00102145,2025-04-19,EMP04254,CC0099,PA,2,Performance Pay,8463.76,CAD,CA,2025-04-20 02:00:00,PAYROLL
EVT00103077,2025-04-09,EMP01832,CC0025,IT,3,Step Increment,119294.58,CAD,CA,2025-04-10 04:00:00,PAYROLL
EVT00103203,2025-04-01,EMP01049,CC0053,AS,4,Step Increment,92522.14,CAD,CAN,2025-04-02 12:00:00,CORE_HR
EVT00103244,2025-04-16,EMP04538,CC0038,PA,2,Step Increment,81498.3,CAD,CA,2025-04-16 06:00:00,PAYROLL
EVT00101863,2025-04-26,EMP00230,CC0016,IT,1,Step Increment,95054.3,CAD,CAN,2025-04-27 13:00:00,CORE_HR
EVT00102747,2025-04-16,EMP03983,CC0116,FI,1,Step Increment,58439.45,CAD,CAN,2025-04-17 00:00:00,CORE_HR
EVT00102264,2025-04-25,EMP05022,CC0090,IT,3,Step Increment,109713.22,CAD,CAN,2025-04-26 10:00:00,CORE_HR
EVT00102176,2025-04-15,EMP03830,CC0009,PA,3,Lateral Deployment,,USD,US,2025-04-15 15:00:00,PAYROLL
EVT00102651,2025-04-21,EMP00637,CC0113,PA,2,Lateral Deployment,,CAD,CAN,2025-04-21 09:00:00,CORE_HR
EVT00102156,2025-04-19,EMP00487,CC0081,EN,3,Leave Return,,CAD,CA,2025-04-19 17:00:00,PAYROLL
EVT00102546,2025-04-01,EMP01665,CC0085,IT,4,Promotion,125583.09,CAD,CA,2025-04-01 08:00:00,PAYROLL
EVT00102480,2025-04-01,EMP01223,CC0050,AS,1,Leave Start,,CAD,CAN,2025-04-02 14:00:00,CORE_HR
EVT00102624,2025-04-17,EMP02307,CC0011,AS,3,Step Increment,79278.72,CAD,CA,2025-04-17 23:00:00,PAYROLL
EVT00103191,2025-04-05,EMP02692,CC0033,PA,4,Step Increment,81619.99,CAD,CA,2025-04-06 06:00:00,PAYROLL
EVT00102100,2025-04-02,EMP02317,CC0108,FI,4,Step Increment,436084.64,BRL,BRA,2025-04-02 21:00:00,CORE_HR
EVT00102638,2025-04-15,EMP01722,CC0069,PA,1,Step Increment,62181.19,CAD,CAN,2025-04-15 13:00:00,CORE_HR
EVT00102331,2025-04-25,EMP04188,CC0026,IT,5,Promotion,144362.06,CAD,CAN,2025-04-25 13:00:00,CORE_HR
EVT00101960,2025-04-13,EMP04614,CC0047,FI,3,Departure,,CAD,CAN,2025-04-13 16:00:00,CORE_HR
EVT00101753,2025-04-14,EMP02804,CC0098,CR,2,Performance Pay,7261.84,CAD,CAN,2025-04-14 14:00:00,CORE_HR
EVT00101999,2025-04-11,EMP02631,CC0102,PA,1,Step Increment,71475.49,CAD,CAN,2025-04-11 08:00:00,CORE_HR
EVT00103002,2025-04-03,EMP02532,CC0084,CR,1,Performance Pay,4523.54,CAD,CAN,2025-04-04 15:00:00,CORE_HR
EVT00102070,2025-04-26,EMP00987,CC0085,EC,1,Step Increment,68555.56,CAD,CAN,2025-04-26 20:00:00,CORE_HR
EVT00102565,2025-04-13,EMP04263,CC0062,PA,3,Step Increment,83880.34,CAD,CA,2025-04-13 11:00:00,PAYROLL
EVT00102061,2025-04-04,EMP02163,CC0030,PA,1,Leave Start,,USD,US,2025-04-04 08:00:00,PAYROLL
EVT00101819,2025-04-09,EMP01512,CC0104,PA,5,Lateral Deployment,,CAD,CA,2025-04-09 09:00:00,PAYROLL
EVT00102923,2025-04-12,EMP04838,CC0031,EC,3,Leave Return,,USD,USA,2025-04-12 09:00:00,CORE_HR
EVT00102676,1900-01-01,EMP00371,CC0093,AS,5,Step Increment,87669.14,CAD,CAN,2025-04-19 22:00:00,CORE_HR
EVT00102213,2025-04-25,EMP03306,CC0053,FI,1,Step Increment,77398.21,CAD,CA,2025-04-26 07:00:00,PAYROLL
EVT00103144,2025-04-21,EMP01696,CC0054,PA,3,Step Increment,112941.57,AUD,AUS,2025-04-22 06:00:00,CORE_HR
EVT00103323,2025-04-17,EMP01606,CC0048,FI,5,Step Increment,117789.44,CAD,CAN,2025-04-17 22:00:00,CORE_HR
EVT00102885,2025-04-17,EMP02587,CC0092,FI,1,Promotion,81087.84,CAD,CA,2025-04-17 12:00:00,PAYROLL
EVT00103137,2025-04-12,EMP04951,CC0093,PA,3,Step Increment,91238.51,CAD,CA,2025-04-13 15:00:00,PAYROLL
EVT00102128,2025-04-25,EMP01943,CC0058,EN,2,Leave Return,,CAD,CAN,2025-04-26 14:00:00,CORE_HR
EVT00103401,2025-04-11,EMP01603,CC0018,PA,3,Leave Return,,CAD,CA,2025-04-12 07:00:00,PAYROLL
EVT00103198,2025-04-11,EMP05087,CC0082,FI,3,Lateral Deployment,,CAD,CAN,2025-04-11 18:00:00,CORE_HR
EVT00103432,2025-04-11,EMP00382,CC0067,FI,2,Step Increment,94315.4,CAD,CAN,2025-04-12 07:00:00,CORE_HR
EVT00101954,2025-04-10,EMP00800,CC0093,PA,4,Step Increment,104018.44,CAD,CAN,2025-04-11 12:00:00,CORE_HR
EVT00101601,2025-04-11,EMP05085,CC0048,AS,2,Lateral Deployment,,CAD,CA,2025-04-12 07:00:00,PAYROLL
EVT00102617,2025-04-21,EMP01525,CC0050,FI,4,Hire,100315.56,CAD,CAN,2025-04-22 01:00:00,CORE_HR
EVT00103329,2025-04-10,EMP03205,CC0115,IT,2,Leave Return,,CAD,CAN,2025-04-10 08:00:00,CORE_HR
EVT00102301,2025-04-27,EMP01065,CC0103,PA,2,Leave Return,,CAD,CA,2025-04-28 02:00:00,PAYROLL
EVT00102803,2025-04-14,EMP03008,CC0095,PA,4,Departure,,CAD,CAN,2025-04-14 11:00:00,CORE_HR
EVT00102748,2025-04-06,EMP02405,CC0065,AS,2,Performance Pay,559970.93,INR,IND,2025-04-06 16:00:00,CORE_HR
EVT00102526,2025-04-25,EMP03065,CC0111,IT,2,Lateral Deployment,,USD,US,2025-04-26 02:00:00,PAYROLL
EVT00103309,2025-04-17,EMP03650,CC0052,PA,1,Step Increment,83960.16,CAD,CAN,2025-04-17 22:00:00,CORE_HR
EVT00102864,2025-04-08,EMP02499,CC0039,AS,3,Promotion,65747.4,CAD,CAN,2025-04-09 02:00:00,CORE_HR
EVT00102046,2025-04-11,EMP04970,CC0008,CR,2,Performance Pay,8126.83,CAD,CAN,2025-04-11 20:00:00,CORE_HR
EVT00102938,2025-04-05,EMP00884,CC0073,IT,4,Departure,,CAD,CA,2025-04-06 04:00:00,PAYROLL
EVT00102345,2025-04-14,EMP00471,CC0011,IT,1,Leave Return,,CAD,CA,2025-04-15 10:00:00,PAYROLL
EVT00103482,2025-04-10,EMP04391,CC0118,PA,5,Step Increment,112294.98,CAD,CA,2025-04-10 19:00:00,PAYROLL
EVT00102733,2025-04-21,EMP03674,CC0035,IT,2,Step Increment,79862.77,CAD,CA,2025-04-21 06:00:00,PAYROLL
EVT00102336,2025-04-06,EMP05084,CC0016,EX,2,Lateral Deployment,,CAD,CA,2025-04-06 22:00:00,PAYROLL
EVT00102618,2025-04-07,EMP01734,CC0040,EC,3,Step Increment,114391.64,CAD,CAN,2025-04-07 15:00:00,CORE_HR
EVT00103411,2025-04-23,EMP01637,CC0081,PA,4,Step Increment,106805.99,CAD,CAN,2025-04-24 10:00:00,CORE_HR
EVT00102238,2025-04-25,EMP00370,CC0115,IT,2,Performance Pay,4974.11,CAD,CAN,2025-04-25 14:00:00,CORE_HR
